DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,TOTAL_MIN_CAPACITY_PRICE_[EUR/MW],TOTAL_AVERAGE_CAPACITY_PRICE_[EUR/MW],TOTAL_MARGINAL_CAPACITY_PRICE_[EUR/MW],TOTAL_MIN_ENERGY_PRICE_[EUR/MWh],TOTAL_AVERAGE_ENERGY_PRICE_[EUR/MWh],TOTAL_MARGINAL_ENERGY_PRICE_[EUR/MWh],GERMANY_MIN_CAPACITY_PRICE_[EUR/MW],GERMANY_AVERAGE_CAPACITY_PRICE_[EUR/MW],GERMANY_MARGINAL_CAPACITY_PRICE_[EUR/MW],GERMANY_MIN_ENERGY_PRICE_[EUR/MWh],GERMANY_AVERAGE_ENERGY_PRICE_[EUR/MWh],GERMANY_MARGINAL_ENERGY_PRICE_[EUR/MWh],GERMANY_IMPORT(-)_EXPORT(+)_[MW]
9/29/2018,9/29/2018,aFRR,NEG_20_24,0.000,0.000,0.000,28.000,-5.010,-62.960,0.000,0.000,0.000,28.000,-5.010,-62.960,0.000
9/30/2018,9/30/2018,aFRR,POS_00_04,0.000,5.710,48.240,69.000,642.420,9899.000,0.000,5.710,48.240,69.000,642.420,9899.000,0.000
9/30/2018,9/30/2018,aFRR,POS_04_08,0.000,3.150,35.130,69.000,661.570,9899.000,0.000,3.150,35.130,69.000,661.570,9899.000,0.000
9/30/2018,9/30/2018,aFRR,POS_08_12,0.000,3.410,36.640,72.000,671.160,9899.000,0.000,3.410,36.640,72.000,671.160,9899.000,0.000
9/30/2018,9/30/2018,aFRR,POS_12_16,0.000,6.350,48.740,69.000,654.660,9899.000,0.000,6.350,48.740,69.000,654.660,9899.000,0.000
9/30/2018,9/30/2018,aFRR,POS_16_20,0.000,8.470,56.300,69.000,641.000,9899.000,0.000,8.470,56.300,69.000,641.000,9899.000,0.000
9/30/2018,9/30/2018,aFRR,POS_20_24,0.000,6.190,49.750,69.000,637.820,9899.000,0.000,6.190,49.750,69.000,637.820,9899.000,0.000
9/30/2018,9/30/2018,aFRR,NEG_00_04,0.000,0.000,0.000,24.000,-154.130,-1757.096,0.000,0.000,0.000,24.000,-154.130,-1757.096,0.000
9/30/2018,9/30/2018,aFRR,NEG_04_08,0.000,0.000,0.000,26.276,-109.540,-799.000,0.000,0.000,0.000,26.276,-109.540,-799.000,0.000
9/30/2018,9/30/2018,aFRR,NEG_08_12,0.000,0.000,0.000,28.000,-99.200,-550.000,0.000,0.000,0.000,28.000,-99.200,-550.000,0.000
9/30/2018,9/30/2018,aFRR,NEG_12_16,0.000,0.010,0.460,28.000,-441.720,-9500.000,0.000,0.010,0.460,28.000,-441.720,-9500.000,0.000
9/30/2018,9/30/2018,aFRR,NEG_16_20,0.000,0.000,0.000,28.000,-76.440,-498.000,0.000,0.000,0.000,28.000,-76.440,-498.000,0.000
9/30/2018,9/30/2018,aFRR,NEG_20_24,0.000,0.000,0.000,28.000,-109.480,-550.000,0.000,0.000,0.000,28.000,-109.480,-550.000,0.000
10/1/2018,10/1/2018,aFRR,POS_00_04,0.000,0.280,6.360,69.000,982.630,9999.000,0.000,0.280,6.360,69.000,982.630,9999.000,0.000
10/1/2018,10/1/2018,aFRR,POS_04_08,0.000,4.410,29.620,69.000,1116.460,9899.000,0.000,4.410,29.620,69.000,1116.460,9899.000,0.000
10/1/2018,10/1/2018,aFRR,POS_08_12,0.000,6.330,59.670,71.500,1084.600,9899.000,0.000,6.330,59.670,71.500,1084.600,9899.000,0.000
10/1/2018,10/1/2018,aFRR,POS_12_16,0.000,0.180,3.880,69.000,884.400,9999.000,0.000,0.180,3.880,69.000,884.400,9999.000,0.000
10/1/2018,10/1/2018,aFRR,POS_16_20,0.000,10.390,33.460,69.000,1011.940,9899.000,0.000,10.390,33.460,69.000,1011.940,9899.000,0.000
10/1/2018,10/1/2018,aFRR,POS_20_24,0.000,2.690,11.680,69.000,922.940,9999.000,0.000,2.690,11.680,69.000,922.940,9999.000,0.000
10/1/2018,10/1/2018,aFRR,NEG_00_04,0.000,0.000,0.000,27.000,-259.260,-1757.276,0.000,0.000,0.000,27.000,-259.260,-1757.276,0.000
10/1/2018,10/1/2018,aFRR,NEG_04_08,0.000,0.000,0.000,27.000,-138.280,-550.000,0.000,0.000,0.000,27.000,-138.280,-550.000,0.000
10/1/2018,10/1/2018,aFRR,NEG_08_12,0.000,0.000,0.000,28.000,-25.620,-250.000,0.000,0.000,0.000,28.000,-25.620,-250.000,0.000
10/1/2018,10/1/2018,aFRR,NEG_12_16,0.000,0.000,0.000,28.000,-39.650,-345.000,0.000,0.000,0.000,28.000,-39.650,-345.000,0.000
10/1/2018,10/1/2018,aFRR,NEG_16_20,0.000,0.000,0.000,28.000,-128.320,-650.000,0.000,0.000,0.000,28.000,-128.320,-650.000,0.000
10/1/2018,10/1/2018,aFRR,NEG_20_24,0.000,0.000,0.000,28.000,-78.550,-549.000,0.000,0.000,0.000,28.000,-78.550,-549.000,0.000
10/2/2018,10/2/2018,aFRR,POS_00_04,0.000,0.290,3.370,71.500,868.870,9999.000,0.000,0.290,3.370,71.500,868.870,9999.000,0.000
10/2/2018,10/2/2018,aFRR,POS_04_08,0.000,0.060,2.990,71.500,2463.340,9899.000,0.000,0.060,2.990,71.500,2463.340,9899.000,0.000
10/2/2018,10/2/2018,aFRR,POS_08_12,0.000,0.000,0.000,71.500,2378.210,4955.550,0.000,0.000,0.000,71.500,2378.210,4955.550,0.000
10/2/2018,10/2/2018,aFRR,POS_12_16,0.000,0.010,0.500,71.500,1912.160,9899.000,0.000,0.010,0.500,71.500,1912.160,9899.000,0.000
10/2/2018,10/2/2018,aFRR,POS_16_20,0.000,0.000,0.000,71.500,2449.720,4904.310,0.000,0.000,0.000,71.500,2449.720,4904.310,0.000
10/2/2018,10/2/2018,aFRR,POS_20_24,0.000,0.000,0.000,71.500,2203.610,4727.800,0.000,0.000,0.000,71.500,2203.610,4727.800,0.000
10/2/2018,10/2/2018,aFRR,NEG_00_04,0.000,0.000,0.000,27.000,-250.570,-1150.000,0.000,0.000,0.000,27.000,-250.570,-1150.000,0.000
10/2/2018,10/2/2018,aFRR,NEG_04_08,0.000,0.000,0.000,27.000,-84.420,-449.000,0.000,0.000,0.000,27.000,-84.420,-449.000,0.000
10/2/2018,10/2/2018,aFRR,NEG_08_12,0.000,0.000,0.000,28.000,-65.830,-248.750,0.000,0.000,0.000,28.000,-65.830,-248.750,0.000
10/2/2018,10/2/2018,aFRR,NEG_12_16,0.000,0.000,0.000,27.000,-169.760,-699.000,0.000,0.000,0.000,27.000,-169.760,-699.000,0.000
10/2/2018,10/2/2018,aFRR,NEG_16_20,0.000,0.000,0.000,27.000,-157.390,-550.000,0.000,0.000,0.000,27.000,-157.390,-550.000,0.000
10/2/2018,10/2/2018,aFRR,NEG_20_24,0.000,0.000,0.000,27.000,-160.770,-550.000,0.000,0.000,0.000,27.000,-160.770,-550.000,0.000
10/3/2018,10/3/2018,aFRR,POS_00_04,0.000,0.100,1.820,72.830,936.530,9999.000,0.000,0.100,1.820,72.830,936.530,9999.000,0.000
10/3/2018,10/3/2018,aFRR,POS_04_08,0.000,0.000,0.000,72.830,621.130,2800.530,0.000,0.000,0.000,72.830,621.130,2800.530,0.000
10/3/2018,10/3/2018,aFRR,POS_08_12,0.000,0.000,0.000,72.830,639.500,2474.100,0.000,0.000,0.000,72.830,639.500,2474.100,0.000
10/3/2018,10/3/2018,aFRR,POS_12_16,0.000,0.000,0.000,72.830,664.390,2818.660,0.000,0.000,0.000,72.830,664.390,2818.660,0.000
10/3/2018,10/3/2018,aFRR,POS_16_20,0.000,0.000,0.000,72.830,650.380,2462.220,0.000,0.000,0.000,72.830,650.380,2462.220,0.000
10/3/2018,10/3/2018,aFRR,POS_20_24,0.000,0.000,0.000,72.830,551.820,2427.000,0.000,0.000,0.000,72.830,551.820,2427.000,0.000
10/3/2018,10/3/2018,aFRR,NEG_00_04,0.000,16.470,100.000,20.000,-1345.000,-9500.000,0.000,16.470,100.000,20.000,-1345.000,-9500.000,0.000
10/3/2018,10/3/2018,aFRR,NEG_04_08,0.000,0.000,0.000,20.000,-517.740,-937.850,0.000,0.000,0.000,20.000,-517.740,-937.850,0.000
10/3/2018,10/3/2018,aFRR,NEG_08_12,0.000,0.000,0.000,26.260,-534.100,-984.210,0.000,0.000,0.000,26.260,-534.100,-984.210,0.000
10/3/2018,10/3/2018,aFRR,NEG_12_16,0.000,0.020,1.060,20.000,-691.770,-9500.000,0.000,0.020,1.060,20.000,-691.770,-9500.000,0.000
10/3/2018,10/3/2018,aFRR,NEG_16_20,0.000,0.000,0.000,20.000,-497.080,-929.220,0.000,0.000,0.000,20.000,-497.080,-929.220,0.000
10/3/2018,10/3/2018,aFRR,NEG_20_24,0.000,0.000,0.000,20.000,-440.460,-887.120,0.000,0.000,0.000,20.000,-440.460,-887.120,0.000
10/4/2018,10/4/2018,aFRR,POS_00_04,0.000,0.040,2.920,74.700,693.360,9999.000,0.000,0.040,2.920,74.700,693.360,9999.000,0.000
10/4/2018,10/4/2018,aFRR,POS_04_08,0.000,0.800,29.350,79.000,837.750,9999.000,0.000,0.800,29.350,79.000,837.750,9999.000,0.000
10/4/2018,10/4/2018,aFRR,POS_08_12,0.000,4.600,100.000,83.000,865.850,9999.000,0.000,4.600,100.000,83.000,865.850,9999.000,0.000
10/4/2018,10/4/2018,aFRR,POS_12_16,0.000,0.740,21.490,82.750,911.250,9999.000,0.000,0.740,21.490,82.750,911.250,9999.000,0.000
10/4/2018,10/4/2018,aFRR,POS_16_20,0.000,0.700,19.300,83.000,806.810,9999.000,0.000,0.700,19.300,83.000,806.810,9999.000,0.000
10/4/2018,10/4/2018,aFRR,POS_20_24,0.000,0.230,6.900,82.850,783.860,9999.000,0.000,0.230,6.900,82.850,783.860,9999.000,0.000
10/4/2018,10/4/2018,aFRR,NEG_00_04,0.000,0.000,0.000,30.000,-125.370,-790.000,0.000,0.000,0.000,30.000,-125.370,-790.000,0.000
10/4/2018,10/4/2018,aFRR,NEG_04_08,0.000,0.000,0.000,30.000,-51.960,-348.000,0.000,0.000,0.000,30.000,-51.960,-348.000,0.000
10/4/2018,10/4/2018,aFRR,NEG_08_12,0.000,0.000,0.000,55.000,-6.920,-136.429,0.000,0.000,0.000,55.000,-6.920,-136.429,0.000
10/4/2018,10/4/2018,aFRR,NEG_12_16,0.000,0.000,0.000,30.000,-21.060,-189.740,0.000,0.000,0.000,30.000,-21.060,-189.740,0.000
10/4/2018,10/4/2018,aFRR,NEG_16_20,0.000,0.000,0.000,30.000,-25.810,-249.000,0.000,0.000,0.000,30.000,-25.810,-249.000,0.000
10/4/2018,10/4/2018,aFRR,NEG_20_24,0.000,0.000,0.000,30.000,-54.750,-304.513,0.000,0.000,0.000,30.000,-54.750,-304.513,0.000
10/5/2018,10/5/2018,aFRR,POS_00_04,0.000,0.060,2.500,74.700,536.590,9999.000,0.000,0.060,2.500,74.700,536.590,9999.000,0.000
10/5/2018,10/5/2018,aFRR,POS_04_08,0.000,1.310,11.150,79.000,473.600,9999.000,0.000,1.310,11.150,79.000,473.600,9999.000,0.000
10/5/2018,10/5/2018,aFRR,POS_08_12,0.000,2.890,15.720,80.000,411.540,9899.000,0.000,2.890,15.720,80.000,411.540,9899.000,0.000
10/5/2018,10/5/2018,aFRR,POS_12_16,0.000,1.220,10.940,80.000,542.810,9999.000,0.000,1.220,10.940,80.000,542.810,9999.000,0.000
10/5/2018,10/5/2018,aFRR,POS_16_20,0.000,3.680,13.280,80.000,677.800,9999.000,0.000,3.680,13.280,80.000,677.800,9999.000,0.000
10/5/2018,10/5/2018,aFRR,POS_20_24,0.000,1.080,9.680,80.000,662.700,9999.000,0.000,1.080,9.680,80.000,662.700,9999.000,0.000
10/5/2018,10/5/2018,aFRR,NEG_00_04,0.000,0.000,0.010,30.000,-711.680,-9500.000,0.000,0.000,0.010,30.000,-711.680,-9500.000,0.000
10/5/2018,10/5/2018,aFRR,NEG_04_08,0.000,0.000,0.000,30.000,-14.390,-249.000,0.000,0.000,0.000,30.000,-14.390,-249.000,0.000
10/5/2018,10/5/2018,aFRR,NEG_08_12,0.000,0.000,0.000,55.000,19.370,-51.667,0.000,0.000,0.000,55.000,19.370,-51.667,0.000
10/5/2018,10/5/2018,aFRR,NEG_12_16,0.000,0.000,0.000,30.000,-27.590,-249.000,0.000,0.000,0.000,30.000,-27.590,-249.000,0.000
10/5/2018,10/5/2018,aFRR,NEG_16_20,0.000,0.000,0.000,32.000,0.900,-180.000,0.000,0.000,0.000,32.000,0.900,-180.000,0.000
10/5/2018,10/5/2018,aFRR,NEG_20_24,0.000,0.000,0.000,30.000,-8.330,-191.458,0.000,0.000,0.000,30.000,-8.330,-191.458,0.000
10/6/2018,10/6/2018,aFRR,POS_00_04,0.000,0.180,2.880,76.000,990.470,9899.000,0.000,0.180,2.880,76.000,990.470,9899.000,0.000
10/6/2018,10/6/2018,aFRR,POS_04_08,0.000,0.270,2.860,76.000,964.960,9899.000,0.000,0.270,2.860,76.000,964.960,9899.000,0.000
10/6/2018,10/6/2018,aFRR,POS_08_12,0.000,0.760,7.120,76.000,1038.440,9899.000,0.000,0.760,7.120,76.000,1038.440,9899.000,0.000
10/6/2018,10/6/2018,aFRR,POS_12_16,0.000,0.310,3.310,76.000,941.760,9899.000,0.000,0.310,3.310,76.000,941.760,9899.000,0.000
10/6/2018,10/6/2018,aFRR,POS_16_20,0.000,0.940,7.290,76.000,981.770,9899.000,0.000,0.940,7.290,76.000,981.770,9899.000,0.000
10/6/2018,10/6/2018,aFRR,POS_20_24,0.000,0.260,3.490,76.000,970.740,9899.000,0.000,0.260,3.490,76.000,970.740,9899.000,0.000
10/6/2018,10/6/2018,aFRR,NEG_00_04,0.000,0.030,0.600,32.100,-765.290,-9500.000,0.000,0.030,0.600,32.100,-765.290,-9500.000,0.000
10/6/2018,10/6/2018,aFRR,NEG_04_08,0.000,0.000,0.000,32.100,-59.560,-373.200,0.000,0.000,0.000,32.100,-59.560,-373.200,0.000
10/6/2018,10/6/2018,aFRR,NEG_08_12,0.000,0.000,0.000,32.100,-36.030,-283.000,0.000,0.000,0.000,32.100,-36.030,-283.000,0.000
10/6/2018,10/6/2018,aFRR,NEG_12_16,0.000,0.000,0.000,32.100,-88.770,-489.000,0.000,0.000,0.000,32.100,-88.770,-489.000,0.000
10/6/2018,10/6/2018,aFRR,NEG_16_20,0.000,0.000,0.000,32.100,-69.840,-454.692,0.000,0.000,0.000,32.100,-69.840,-454.692,0.000
10/6/2018,10/6/2018,aFRR,NEG_20_24,0.000,0.000,0.000,32.100,-34.730,-279.000,0.000,0.000,0.000,32.100,-34.730,-279.000,0.000
10/7/2018,10/7/2018,aFRR,POS_00_04,0.000,1.080,16.560,73.990,956.820,9899.000,0.000,1.080,16.560,73.990,956.820,9899.000,0.000
10/7/2018,10/7/2018,aFRR,POS_04_08,0.000,0.570,14.920,76.150,893.620,9899.000,0.000,0.570,14.920,76.150,893.620,9899.000,0.000
10/7/2018,10/7/2018,aFRR,POS_08_12,0.000,0.040,1.780,76.150,685.060,9899.000,0.000,0.040,1.780,76.150,685.060,9899.000,0.000
10/7/2018,10/7/2018,aFRR,POS_12_16,0.000,2.470,33.000,74.900,900.160,9899.000,0.000,2.470,33.000,74.900,900.160,9899.000,0.000
10/7/2018,10/7/2018,aFRR,POS_16_20,0.000,7.580,18.600,78.000,867.030,9899.000,0.000,7.580,18.600,78.000,867.030,9899.000,0.000
10/7/2018,10/7/2018,aFRR,POS_20_24,0.000,5.730,16.600,78.000,907.830,9899.000,0.000,5.730,16.600,78.000,907.830,9899.000,0.000
10/7/2018,10/7/2018,aFRR,NEG_00_04,0.000,0.340,7.600,32.100,-809.640,-9500.000,0.000,0.340,7.600,32.100,-809.640,-9500.000,0.000
10/7/2018,10/7/2018,aFRR,NEG_04_08,0.000,0.000,0.140,32.100,-717.970,-9500.000,0.000,0.000,0.140,32.100,-717.970,-9500.000,0.000
10/7/2018,10/7/2018,aFRR,NEG_08_12,0.000,0.000,0.000,32.100,-373.410,-5999.000,0.000,0.000,0.000,32.100,-373.410,-5999.000,0.000
10/7/2018,10/7/2018,aFRR,NEG_12_16,0.000,0.690,7.120,32.100,-713.220,-9500.000,0.000,0.690,7.120,32.100,-713.220,-9500.000,0.000
10/7/2018,10/7/2018,aFRR,NEG_16_20,0.000,0.000,0.000,32.100,-141.570,-550.000,0.000,0.000,0.000,32.100,-141.570,-550.000,0.000
10/7/2018,10/7/2018,aFRR,NEG_20_24,0.000,0.000,0.000,32.100,-99.660,-488.000,0.000,0.000,0.000,32.100,-99.660,-488.000,0.000
10/8/2018,10/8/2018,aFRR,POS_00_04,0.000,15.920,306.530,76.000,1162.800,9999.000,0.000,15.920,306.530,76.000,1162.800,9999.000,0.000
10/8/2018,10/8/2018,aFRR,POS_04_08,0.000,11.990,89.790,78.000,1092.440,9899.000,0.000,11.990,89.790,78.000,1092.440,9899.000,0.000
10/8/2018,10/8/2018,aFRR,POS_08_12,0.000,5.820,19.500,78.000,1008.300,9899.000,0.000,5.820,19.500,78.000,1008.300,9899.000,0.000
10/8/2018,10/8/2018,aFRR,POS_12_16,0.000,3.870,17.520,77.000,1100.100,9999.000,0.000,3.870,17.520,77.000,1100.100,9999.000,0.000
10/8/2018,10/8/2018,aFRR,POS_16_20,0.000,13.850,89.200,78.000,1128.180,9899.000,0.000,13.850,89.200,78.000,1128.180,9899.000,0.000
10/8/2018,10/8/2018,aFRR,POS_20_24,0.000,16.710,86.800,77.360,1129.870,9899.000,0.000,16.710,86.800,77.360,1129.870,9899.000,0.000
10/8/2018,10/8/2018,aFRR,NEG_00_04,0.000,0.000,0.000,32.100,-207.350,-980.000,0.000,0.000,0.000,32.100,-207.350,-980.000,0.000
10/8/2018,10/8/2018,aFRR,NEG_04_08,0.000,0.000,0.000,32.100,-596.900,-5999.000,0.000,0.000,0.000,32.100,-596.900,-5999.000,0.000
10/8/2018,10/8/2018,aFRR,NEG_08_12,0.000,0.000,0.000,32.100,-122.490,-550.000,0.000,0.000,0.000,32.100,-122.490,-550.000,0.000
10/8/2018,10/8/2018,aFRR,NEG_12_16,0.000,0.000,0.000,32.100,-64.380,-449.000,0.000,0.000,0.000,32.100,-64.380,-449.000,0.000
10/8/2018,10/8/2018,aFRR,NEG_16_20,0.000,0.000,0.000,32.100,-120.760,-489.000,0.000,0.000,0.000,32.100,-120.760,-489.000,0.000
10/8/2018,10/8/2018,aFRR,NEG_20_24,0.000,0.000,0.000,32.100,-67.520,-386.118,0.000,0.000,0.000,32.100,-67.520,-386.118,0.000
10/9/2018,10/9/2018,aFRR,POS_00_04,0.000,0.850,11.320,75.200,5713.260,9999.000,0.000,0.850,11.320,75.200,5713.260,9999.000,0.000
10/9/2018,10/9/2018,aFRR,POS_04_08,0.000,0.890,9.990,75.200,5706.990,9899.000,0.000,0.890,9.990,75.200,5706.990,9899.000,0.000
10/9/2018,10/9/2018,aFRR,POS_08_12,0.000,0.800,9.590,78.000,5887.580,9899.000,0.000,0.800,9.590,78.000,5887.580,9899.000,0.000
10/9/2018,10/9/2018,aFRR,POS_12_16,0.000,0.140,2.000,76.200,5504.950,9999.000,0.000,0.140,2.000,76.200,5504.950,9999.000,0.000
10/9/2018,10/9/2018,aFRR,POS_16_20,0.000,0.960,9.000,78.200,5575.630,9899.000,0.000,0.960,9.000,78.200,5575.630,9899.000,0.000
10/9/2018,10/9/2018,aFRR,POS_20_24,0.000,1.190,10.320,78.000,5693.590,9899.000,0.000,1.190,10.320,78.000,5693.590,9899.000,0.000
10/9/2018,10/9/2018,aFRR,NEG_00_04,0.000,0.000,0.000,33.710,-7.390,-279.000,0.000,0.000,0.000,33.710,-7.390,-279.000,0.000
10/9/2018,10/9/2018,aFRR,NEG_04_08,0.000,0.000,0.000,35.000,3.800,-149.000,0.000,0.000,0.000,35.000,3.800,-149.000,0.000
10/9/2018,10/9/2018,aFRR,NEG_08_12,0.000,0.000,0.000,35.000,8.170,-94.000,0.000,0.000,0.000,35.000,8.170,-94.000,0.000
10/9/2018,10/9/2018,aFRR,NEG_12_16,0.000,0.000,0.000,34.310,-5.680,-220.500,0.000,0.000,0.000,34.310,-5.680,-220.500,0.000
10/9/2018,10/9/2018,aFRR,NEG_16_20,0.000,0.000,0.000,35.000,-20.490,-249.000,0.000,0.000,0.000,35.000,-20.490,-249.000,0.000
10/9/2018,10/9/2018,aFRR,NEG_20_24,0.000,0.000,0.000,34.310,-13.110,-249.000,0.000,0.000,0.000,34.310,-13.110,-249.000,0.000
10/10/2018,10/10/2018,aFRR,POS_00_04,0.000,0.070,2.400,76.000,1892.860,9899.000,0.000,0.070,2.400,76.000,1892.860,9899.000,0.000
10/10/2018,10/10/2018,aFRR,POS_04_08,0.000,0.250,4.400,78.000,1971.130,9999.000,0.000,0.250,4.400,78.000,1971.130,9999.000,0.000
10/10/2018,10/10/2018,aFRR,POS_08_12,0.000,0.320,5.310,78.000,1947.790,9999.000,0.000,0.320,5.310,78.000,1947.790,9999.000,0.000
10/10/2018,10/10/2018,aFRR,POS_12_16,0.000,0.020,1.000,77.000,1779.140,9999.000,0.000,0.020,1.000,77.000,1779.140,9999.000,0.000
10/10/2018,10/10/2018,aFRR,POS_16_20,0.000,0.530,4.440,84.000,1999.430,9899.000,0.000,0.530,4.440,84.000,1999.430,9899.000,0.000
10/10/2018,10/10/2018,aFRR,POS_20_24,0.000,0.000,0.000,78.000,1470.180,5881.230,0.000,0.000,0.000,78.000,1470.180,5881.230,0.000
10/10/2018,10/10/2018,aFRR,NEG_00_04,0.000,0.000,0.000,35.000,-1.630,-196.125,0.000,0.000,0.000,35.000,-1.630,-196.125,0.000
10/10/2018,10/10/2018,aFRR,NEG_04_08,0.000,0.000,0.000,36.110,-11.320,-238.000,0.000,0.000,0.000,36.110,-11.320,-238.000,0.000
10/10/2018,10/10/2018,aFRR,NEG_08_12,0.000,0.000,0.000,36.110,10.850,-84.000,0.000,0.000,0.000,36.110,10.850,-84.000,0.000
10/10/2018,10/10/2018,aFRR,NEG_12_16,0.000,0.000,0.000,36.110,-3.920,-150.000,0.000,0.000,0.000,36.110,-3.920,-150.000,0.000
10/10/2018,10/10/2018,aFRR,NEG_16_20,0.000,0.000,0.000,36.110,-14.010,-243.063,0.000,0.000,0.000,36.110,-14.010,-243.063,0.000
10/10/2018,10/10/2018,aFRR,NEG_20_24,0.000,0.000,0.000,36.110,-39.670,-349.000,0.000,0.000,0.000,36.110,-39.670,-349.000,0.000
10/11/2018,10/11/2018,aFRR,POS_00_04,0.000,0.000,0.000,78.700,318.210,1192.774,0.000,0.000,0.000,78.700,318.210,1192.774,0.000
10/11/2018,10/11/2018,aFRR,POS_04_08,0.000,0.000,0.000,78.700,338.490,1200.000,0.000,0.000,0.000,78.700,338.490,1200.000,0.000
10/11/2018,10/11/2018,aFRR,POS_08_12,0.000,0.000,0.000,82.500,412.730,1877.000,0.000,0.000,0.000,82.500,412.730,1877.000,0.000
10/11/2018,10/11/2018,aFRR,POS_12_16,0.000,0.000,0.000,79.700,338.170,1200.000,0.000,0.000,0.000,79.700,338.170,1200.000,0.000
10/11/2018,10/11/2018,aFRR,POS_16_20,0.000,0.000,0.000,86.000,399.990,1374.000,0.000,0.000,0.000,86.000,399.990,1374.000,0.000
10/11/2018,10/11/2018,aFRR,POS_20_24,0.000,0.000,0.000,82.500,324.770,1200.000,0.000,0.000,0.000,82.500,324.770,1200.000,0.000
10/11/2018,10/11/2018,aFRR,NEG_00_04,0.000,0.000,0.000,36.000,-59.860,-489.000,0.000,0.000,0.000,36.000,-59.860,-489.000,0.000
10/11/2018,10/11/2018,aFRR,NEG_04_08,0.000,0.000,0.000,36.083,-57.580,-489.000,0.000,0.000,0.000,36.083,-57.580,-489.000,0.000
10/11/2018,10/11/2018,aFRR,NEG_08_12,0.000,0.000,0.000,37.110,-34.610,-345.000,0.000,0.000,0.000,37.110,-34.610,-345.000,0.000
10/11/2018,10/11/2018,aFRR,NEG_12_16,0.000,0.000,0.000,36.023,-50.790,-489.000,0.000,0.000,0.000,36.023,-50.790,-489.000,0.000
10/11/2018,10/11/2018,aFRR,NEG_16_20,0.000,0.000,0.000,37.110,-20.480,-99.000,0.000,0.000,0.000,37.110,-20.480,-99.000,0.000
10/11/2018,10/11/2018,aFRR,NEG_20_24,0.000,0.000,0.000,36.074,-44.500,-141.390,0.000,0.000,0.000,36.074,-44.500,-141.390,0.000
10/12/2018,10/12/2018,aFRR,POS_00_04,0.000,0.000,0.000,85.000,135.810,247.942,0.000,0.000,0.000,85.000,135.810,247.942,0.000
10/12/2018,10/12/2018,aFRR,POS_04_08,0.000,0.000,0.000,82.500,155.340,465.000,0.000,0.000,0.000,82.500,155.340,465.000,0.000
10/12/2018,10/12/2018,aFRR,POS_08_12,0.000,0.000,0.000,82.500,159.410,299.429,0.000,0.000,0.000,82.500,159.410,299.429,0.000
10/12/2018,10/12/2018,aFRR,POS_12_16,0.000,0.000,0.000,82.500,153.180,288.143,0.000,0.000,0.000,82.500,153.180,288.143,0.000
10/12/2018,10/12/2018,aFRR,POS_16_20,0.000,0.000,0.000,86.000,227.670,1091.000,0.000,0.000,0.000,86.000,227.670,1091.000,0.000
10/12/2018,10/12/2018,aFRR,POS_20_24,0.000,0.000,0.000,82.500,144.120,276.214,0.000,0.000,0.000,82.500,144.120,276.214,0.000
10/12/2018,10/12/2018,aFRR,NEG_00_04,0.000,0.000,0.000,36.000,-29.080,-349.000,0.000,0.000,0.000,36.000,-29.080,-349.000,0.000
10/12/2018,10/12/2018,aFRR,NEG_04_08,0.000,0.000,0.000,36.000,-13.670,-187.200,0.000,0.000,0.000,36.000,-13.670,-187.200,0.000
10/12/2018,10/12/2018,aFRR,NEG_08_12,0.000,0.000,0.000,38.350,20.440,-40.556,0.000,0.000,0.000,38.350,20.440,-40.556,0.000
10/12/2018,10/12/2018,aFRR,NEG_12_16,0.000,0.000,0.000,38.350,16.480,-41.438,0.000,0.000,0.000,38.350,16.480,-41.438,0.000
10/12/2018,10/12/2018,aFRR,NEG_16_20,0.000,0.000,0.000,38.350,18.510,-88.308,0.000,0.000,0.000,38.350,18.510,-88.308,0.000
10/12/2018,10/12/2018,aFRR,NEG_20_24,0.000,0.000,0.000,36.000,10.990,-74.000,0.000,0.000,0.000,36.000,10.990,-74.000,0.000
10/13/2018,10/13/2018,aFRR,POS_00_04,0.000,0.010,1.000,77.350,377.510,9999.000,0.000,0.010,1.000,77.350,377.510,9999.000,0.000
10/13/2018,10/13/2018,aFRR,POS_04_08,0.000,0.000,0.000,79.350,369.460,9400.000,0.000,0.000,0.000,79.350,369.460,9400.000,0.000
10/13/2018,10/13/2018,aFRR,POS_08_12,0.000,0.030,1.100,79.350,359.840,5897.000,0.000,0.030,1.100,79.350,359.840,5897.000,0.000
10/13/2018,10/13/2018,aFRR,POS_12_16,0.000,0.010,0.760,77.350,350.610,5897.000,0.000,0.010,0.760,77.350,350.610,5897.000,0.000
10/13/2018,10/13/2018,aFRR,POS_16_20,0.000,0.010,0.800,79.350,382.240,9400.000,0.000,0.010,0.800,79.350,382.240,9400.000,0.000
10/13/2018,10/13/2018,aFRR,POS_20_24,0.000,0.010,0.920,79.350,359.270,9400.000,0.000,0.010,0.920,79.350,359.270,9400.000,0.000
10/13/2018,10/13/2018,aFRR,NEG_00_04,0.000,0.000,0.000,36.000,-638.620,-5999.000,0.000,0.000,0.000,36.000,-638.620,-5999.000,0.000
10/13/2018,10/13/2018,aFRR,NEG_04_08,0.000,0.000,0.000,36.000,-414.090,-5999.000,0.000,0.000,0.000,36.000,-414.090,-5999.000,0.000
