DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,TOTAL_MIN_CAPACITY_PRICE_[EUR/MW],TOTAL_AVERAGE_CAPACITY_PRICE_[EUR/MW],TOTAL_MARGINAL_CAPACITY_PRICE_[EUR/MW],TOTAL_MIN_ENERGY_PRICE_[EUR/MWh],TOTAL_AVERAGE_ENERGY_PRICE_[EUR/MWh],TOTAL_MARGINAL_ENERGY_PRICE_[EUR/MWh],GERMANY_MIN_CAPACITY_PRICE_[EUR/MW],GERMANY_AVERAGE_CAPACITY_PRICE_[EUR/MW],GERMANY_MARGINAL_CAPACITY_PRICE_[EUR/MW],GERMANY_MIN_ENERGY_PRICE_[EUR/MWh],GERMANY_AVERAGE_ENERGY_PRICE_[EUR/MWh],GERMANY_MARGINAL_ENERGY_PRICE_[EUR/MWh],GERMANY_IMPORT(-)_EXPORT(+)_[MW],AUSTRIA_MIN_CAPACITY_PRICE_[EUR/MW],AUSTRIA_AVERAGE_CAPACITY_PRICE_[EUR/MW],AUSTRIA_MARGINAL_CAPACITY_PRICE_[EUR/MW],AUSTRIA_MIN_ENERGY_PRICE_[EUR/MWh],AUSTRIA_AVERAGE_ENERGY_PRICE_[EUR/MWh],AUSTRIA_MARGINAL_ENERGY_PRICE_[EUR/MWh],AUSTRIA_IMPORT(-)_EXPORT(+)_[MW],GERMANY_SUM_OF_OFFERED_CAPACITY_[MW]
5/8/2020,5/8/2020,aFRR,POS_16_20,0.000,4.950,9.610,44.000,4403.700,9870.000,0.000,5.520,9.610,44.000,4746.940,9870.000,-80.000,0.000,0.730,5.760,60.000,1831.860,8350.000,80.000,
5/8/2020,5/8/2020,aFRR,POS_20_24,0.000,7.420,14.460,53.000,3356.440,9870.000,0.000,8.160,14.460,53.000,3585.600,9870.000,-80.000,0.000,1.800,9.960,60.250,1610.730,8213.020,80.000,
5/8/2020,5/8/2020,aFRR,NEG_00_04,0.000,1.100,2.800,5.560,-797.620,-9780.000,0.000,1.260,2.800,5.560,-904.620,-9780.000,-80.000,0.000,0.000,0.000,-2.000,-69.620,-148.000,80.000,
5/8/2020,5/8/2020,aFRR,NEG_04_08,0.000,0.000,0.000,6.320,-114.230,-489.000,0.000,0.000,0.000,6.320,-126.790,-489.000,-80.000,0.000,0.000,0.000,-2.000,-28.260,-61.000,80.000,
5/8/2020,5/8/2020,aFRR,NEG_08_12,0.000,0.000,0.000,13.000,-97.340,-479.000,0.000,0.000,0.000,13.000,-108.860,-479.000,-80.000,0.000,0.000,0.000,1.580,-17.540,-45.990,80.000,
5/8/2020,5/8/2020,aFRR,NEG_12_16,0.000,4.890,8.360,4.970,-1281.580,-9780.000,0.000,5.590,8.360,4.970,-1449.780,-9780.000,-80.000,0.000,0.000,0.000,0.360,-103.030,-580.000,80.000,
5/8/2020,5/8/2020,aFRR,NEG_16_20,0.000,0.000,0.000,12.720,-82.860,-250.000,0.000,0.000,0.000,12.720,-91.200,-250.000,-80.000,0.000,0.000,0.000,0.000,-26.840,-53.840,80.000,
5/8/2020,5/8/2020,aFRR,NEG_20_24,0.000,0.000,0.000,14.310,-61.390,-299.000,0.000,0.000,0.000,14.310,-67.570,-299.000,-80.000,0.000,0.000,0.000,1.860,-20.510,-34.600,80.000,
5/9/2020,5/9/2020,aFRR,POS_00_04,0.000,0.000,0.000,35.000,428.660,1300.000,0.000,0.000,0.000,35.000,451.460,1300.000,-2.000,0.000,0.000,0.000,46.270,185.160,979.030,2.000,
5/9/2020,5/9/2020,aFRR,POS_04_08,0.000,1.260,4.130,41.000,1480.640,9967.700,0.000,1.410,4.130,41.000,1423.010,9967.700,-80.000,0.000,0.150,2.320,48.650,1902.980,8266.840,80.000,
5/9/2020,5/9/2020,aFRR,POS_08_12,0.000,0.030,1.480,41.000,1682.020,8266.850,0.000,0.030,1.480,41.000,1734.240,7740.000,-80.000,0.000,0.010,0.480,50.680,1294.660,8266.850,80.000,
5/9/2020,5/9/2020,aFRR,POS_12_16,0.000,0.000,0.000,39.000,700.180,2996.980,0.000,0.000,0.000,39.000,709.180,2799.000,-27.000,0.000,0.000,0.000,43.260,616.070,2996.980,27.000,
5/9/2020,5/9/2020,aFRR,POS_16_20,0.000,1.720,3.310,43.000,1093.650,9130.300,0.000,1.910,3.310,43.000,1022.130,9130.300,-80.000,0.000,0.290,3.000,69.230,1630.840,8308.090,80.000,
5/9/2020,5/9/2020,aFRR,POS_20_24,0.000,4.810,10.400,50.000,847.980,9982.900,0.000,5.270,10.400,50.000,806.630,9982.900,-80.000,0.000,1.300,7.760,65.000,1159.840,8204.810,80.000,
5/9/2020,5/9/2020,aFRR,NEG_00_04,0.000,0.000,0.000,5.560,-1204.800,-5499.000,0.000,0.000,0.000,5.560,-1368.690,-5499.000,-80.000,0.000,0.000,0.000,-2.000,-67.530,-115.680,80.000,
5/9/2020,5/9/2020,aFRR,NEG_04_08,0.000,0.000,0.000,6.320,-118.410,-415.667,0.000,0.000,0.000,6.320,-131.890,-415.667,-80.000,0.000,0.000,0.000,0.000,-24.610,-52.650,80.000,
5/9/2020,5/9/2020,aFRR,NEG_08_12,0.000,0.000,0.000,11.810,-207.530,-1219.000,0.000,0.000,0.000,11.810,-234.210,-1219.000,-80.000,0.000,0.000,0.000,1.000,-16.270,-31.990,80.000,
5/9/2020,5/9/2020,aFRR,NEG_12_16,0.000,4.320,10.000,4.970,-951.880,-9780.000,0.000,4.920,10.000,4.970,-1062.550,-9780.000,-80.000,0.000,0.030,1.880,-10.810,-159.400,-866.000,80.000,
5/9/2020,5/9/2020,aFRR,NEG_16_20,0.000,0.000,0.000,12.720,-98.830,-300.000,0.000,0.000,0.000,12.720,-110.070,-300.000,-80.000,0.000,0.000,0.000,1.000,-21.620,-41.830,80.000,
5/9/2020,5/9/2020,aFRR,NEG_20_24,0.000,0.000,0.000,14.310,-66.130,-250.000,0.000,0.000,0.000,14.310,-73.270,-250.000,-80.000,0.000,0.000,0.000,1.000,-16.820,-24.280,80.000,
5/10/2020,5/10/2020,aFRR,POS_00_04,0.000,0.000,0.000,38.000,186.270,621.030,0.000,0.000,0.000,38.000,196.250,621.030,-58.000,0.000,0.000,0.000,44.890,105.310,499.000,58.000,
5/10/2020,5/10/2020,aFRR,POS_04_08,0.000,0.000,0.000,41.000,342.200,762.710,0.000,0.000,0.000,41.000,356.030,762.710,18.000,0.000,0.000,0.000,47.100,180.200,677.000,-18.000,
5/10/2020,5/10/2020,aFRR,POS_08_12,0.000,0.000,0.000,41.000,243.260,681.000,0.000,0.000,0.000,41.000,249.740,681.000,8.000,0.000,0.000,0.000,50.210,169.480,404.000,-8.000,
5/10/2020,5/10/2020,aFRR,POS_12_16,0.000,0.000,0.000,35.000,211.700,349.660,0.000,0.000,0.000,35.000,217.350,349.660,23.000,0.000,0.000,0.000,58.900,142.250,265.760,-23.000,
5/10/2020,5/10/2020,aFRR,POS_16_20,0.000,0.000,0.000,44.000,1581.210,4886.833,0.000,0.000,0.000,44.000,1617.760,4886.833,-77.000,0.000,0.000,0.000,59.090,1301.970,4613.490,77.000,
5/10/2020,5/10/2020,aFRR,POS_20_24,0.000,1.270,2.750,45.000,1841.450,9982.900,0.000,1.420,2.750,45.000,1976.400,9982.900,-73.000,0.000,0.070,2.720,62.340,785.510,8056.540,73.000,
5/10/2020,5/10/2020,aFRR,NEG_00_04,0.000,0.000,0.000,3.000,-348.780,-1060.410,0.000,0.000,0.000,3.000,-383.400,-1060.410,-65.000,0.000,0.000,0.000,-1.520,-100.860,-937.000,65.000,
5/10/2020,5/10/2020,aFRR,NEG_04_08,0.000,0.000,0.000,4.100,-322.870,-1000.000,0.000,0.000,0.000,4.100,-355.590,-1000.000,-69.000,0.000,0.000,0.000,0.260,-82.890,-937.000,69.000,
5/10/2020,5/10/2020,aFRR,NEG_08_12,0.000,0.000,0.900,9.000,-839.440,-5999.000,0.000,0.000,0.900,9.000,-908.210,-5999.000,21.000,0.000,0.000,0.000,-3.000,-38.810,-199.000,-21.000,
5/10/2020,5/10/2020,aFRR,NEG_12_16,0.000,13.390,22.240,3.000,-963.700,-9780.000,0.000,14.430,22.240,3.000,-992.210,-9780.000,-26.000,0.000,3.880,22.000,-8.210,-702.120,-4999.000,26.000,
5/10/2020,5/10/2020,aFRR,NEG_16_20,0.000,2.470,7.500,9.000,-827.180,-9780.000,0.000,2.680,7.500,9.000,-899.160,-9780.000,-57.000,0.000,0.860,7.000,-3.650,-268.430,-4500.000,57.000,
5/10/2020,5/10/2020,aFRR,NEG_20_24,0.000,0.000,0.000,12.000,-706.100,-5999.000,0.000,0.000,0.000,12.000,-769.480,-5999.000,-24.000,0.000,0.000,0.000,-0.830,-154.050,-4870.000,24.000,
5/11/2020,5/11/2020,aFRR,POS_00_04,0.000,10.260,130.000,36.000,426.160,9900.000,0.000,11.670,130.000,38.510,469.100,9900.000,-80.000,0.000,0.000,0.000,36.000,112.420,499.000,80.000,
5/11/2020,5/11/2020,aFRR,POS_04_08,0.000,10.840,128.890,41.350,613.970,9967.700,0.000,12.270,128.890,41.350,598.640,9967.700,-80.000,0.000,0.160,3.160,45.210,728.160,7779.600,80.000,
5/11/2020,5/11/2020,aFRR,POS_08_12,0.000,2.230,16.290,41.350,594.790,8253.400,0.000,2.530,16.290,41.350,576.530,8253.400,-80.000,0.000,0.000,0.000,50.310,733.440,7927.390,80.000,
5/11/2020,5/11/2020,aFRR,POS_12_16,0.000,7.320,127.140,35.350,426.580,9870.000,0.000,8.300,127.140,35.350,443.860,9870.000,-80.000,0.000,0.000,0.000,44.220,297.220,2424.290,80.000,
5/11/2020,5/11/2020,aFRR,POS_16_20,0.000,1.460,7.400,44.000,492.950,9130.300,0.000,1.640,7.400,44.000,473.420,9130.300,-80.000,0.000,0.150,3.000,60.210,640.650,4970.600,80.000,
5/11/2020,5/11/2020,aFRR,POS_20_24,0.000,3.350,12.000,45.350,1048.450,9982.900,0.000,3.690,12.000,45.350,1128.780,9982.900,-80.000,0.000,0.870,5.520,61.870,452.300,8196.610,80.000,
5/11/2020,5/11/2020,aFRR,NEG_00_04,0.000,17.620,68.200,3.110,-942.980,-9780.000,0.000,19.990,68.200,3.110,-1020.580,-9780.000,-80.000,0.000,1.380,14.360,-16.000,-410.580,-4501.000,80.000,
5/11/2020,5/11/2020,aFRR,NEG_04_08,0.000,6.320,18.670,-1.480,-952.500,-9780.000,0.000,6.890,18.670,-1.480,-1022.500,-9780.000,-80.000,0.000,2.320,16.440,-5.020,-461.270,-4501.000,80.000,
5/11/2020,5/11/2020,aFRR,NEG_08_12,0.000,3.440,16.810,-3.000,-872.010,-9780.000,0.000,3.890,16.810,-4.003,-959.610,-9780.000,-80.000,0.000,0.310,6.000,-3.000,-254.100,-4500.000,80.000,
5/11/2020,5/11/2020,aFRR,NEG_12_16,0.000,10.960,24.700,-1.750,-971.620,-9780.000,0.000,12.260,24.700,-7.004,-1006.870,-9780.000,-80.000,0.000,1.700,12.000,-1.750,-720.370,-8300.000,80.000,
5/11/2020,5/11/2020,aFRR,NEG_16_20,0.000,6.580,23.100,-3.230,-878.270,-9780.000,0.000,7.500,23.100,-3.510,-945.320,-9780.000,-80.000,0.000,0.110,4.000,-3.230,-402.690,-8300.000,80.000,
5/11/2020,5/11/2020,aFRR,NEG_20_24,0.000,0.510,3.480,3.600,-891.000,-9780.000,0.000,0.580,3.480,3.600,-969.130,-9780.000,-69.000,0.000,0.000,0.000,2.000,-320.280,-4870.000,69.000,
5/12/2020,5/12/2020,aFRR,POS_00_04,0.000,8.660,18.670,38.000,292.400,9870.000,0.000,9.820,18.670,38.000,315.970,9870.000,-80.000,0.000,0.000,0.000,47.800,116.900,319.000,80.000,
5/12/2020,5/12/2020,aFRR,POS_04_08,0.000,21.650,43.420,39.000,376.300,9870.000,0.000,24.570,43.420,39.000,312.020,9870.000,-80.000,0.000,0.100,1.760,47.800,850.630,4050.980,80.000,
5/12/2020,5/12/2020,aFRR,POS_08_12,0.000,18.740,44.290,45.620,471.280,9870.000,0.000,21.230,44.290,45.620,363.960,9870.000,-80.000,0.000,0.000,0.000,50.100,1279.640,7927.390,80.000,
5/12/2020,5/12/2020,aFRR,POS_12_16,0.000,12.950,33.000,37.900,280.850,9870.000,0.000,14.700,33.000,37.900,277.080,9870.000,-80.000,0.000,0.000,0.000,54.240,308.750,1827.510,80.000,
5/12/2020,5/12/2020,aFRR,POS_16_20,0.000,12.500,32.330,48.000,370.200,9870.000,0.000,14.170,32.330,48.000,346.880,9870.000,-80.000,0.000,0.110,1.920,64.030,543.070,3752.430,80.000,
5/12/2020,5/12/2020,aFRR,POS_20_24,0.000,9.000,19.150,49.000,453.210,9870.000,0.000,10.100,19.150,49.000,423.280,9870.000,-80.000,0.000,0.840,4.920,60.230,675.360,8196.610,80.000,
5/12/2020,5/12/2020,aFRR,NEG_00_04,0.000,9.930,17.440,1.660,-1958.870,-9780.000,0.000,11.330,17.440,1.660,-2172.640,-9780.000,-80.000,0.000,0.350,3.760,-16.000,-499.910,-4501.000,80.000,
5/12/2020,5/12/2020,aFRR,NEG_04_08,0.000,3.580,7.300,3.890,-2353.630,-9780.000,0.000,4.100,7.300,3.890,-2664.630,-9780.000,-80.000,0.000,0.000,0.000,-5.700,-176.680,-1600.000,80.000,
5/12/2020,5/12/2020,aFRR,NEG_08_12,0.000,1.600,4.590,9.140,-2233.520,-9780.000,0.000,1.830,4.590,9.140,-2513.460,-9780.000,-80.000,0.000,0.000,0.000,-3.000,-265.980,-2180.000,80.000,
5/12/2020,5/12/2020,aFRR,NEG_12_16,0.000,7.430,11.890,1.600,-2412.640,-9780.000,0.000,8.400,11.890,1.600,-2624.880,-9780.000,-80.000,0.000,0.620,5.680,-21.000,-908.760,-8156.980,80.000,
5/12/2020,5/12/2020,aFRR,NEG_16_20,0.000,1.980,6.320,9.010,-1256.400,-9780.000,0.000,2.260,6.320,9.010,-1413.370,-9780.000,-80.000,0.000,0.000,0.000,-2.590,-157.060,-799.000,80.000,
5/12/2020,5/12/2020,aFRR,NEG_20_24,0.000,0.010,1.000,10.230,-778.280,-9780.000,0.000,0.010,1.000,10.230,-872.200,-9780.000,-80.000,0.000,0.000,0.000,0.000,-124.490,-799.000,80.000,
5/13/2020,5/13/2020,aFRR,POS_00_04,0.000,4.590,7.480,39.000,291.810,9870.000,0.000,5.200,7.480,39.000,315.920,9870.000,-80.000,0.000,0.000,0.000,47.700,110.210,314.990,80.000,
5/13/2020,5/13/2020,aFRR,POS_04_08,0.000,8.610,17.560,45.000,4206.990,9953.000,0.000,9.740,17.560,45.000,4677.750,9953.000,-80.000,0.000,0.150,2.560,47.620,679.640,8300.000,80.000,
5/13/2020,5/13/2020,aFRR,POS_08_12,0.000,10.860,20.790,45.000,1478.350,9953.000,0.000,12.280,20.790,45.000,1529.580,9953.000,-80.000,0.000,0.090,2.560,54.910,1090.650,7919.460,80.000,
5/13/2020,5/13/2020,aFRR,POS_12_16,0.000,3.980,9.540,38.000,5158.410,9953.000,0.000,4.510,9.540,38.000,5819.110,9953.000,-80.000,0.000,0.000,0.000,56.000,224.440,533.000,80.000,
5/13/2020,5/13/2020,aFRR,POS_16_20,0.000,9.680,16.500,45.000,1235.350,9870.000,0.000,10.960,16.500,45.000,1333.440,9870.000,-80.000,0.000,0.070,1.760,66.000,497.570,8300.000,80.000,
5/13/2020,5/13/2020,aFRR,POS_20_24,0.000,9.490,15.900,45.000,1128.780,9870.000,0.000,10.700,15.900,45.000,1157.810,9870.000,-80.000,0.000,0.330,3.760,60.070,910.000,8300.000,80.000,
5/13/2020,5/13/2020,aFRR,NEG_00_04,0.000,4.360,9.330,0.000,-837.800,-9780.000,0.000,4.990,9.330,0.000,-927.660,-9780.000,-80.000,0.000,0.000,0.000,-16.000,-211.670,-880.000,80.000,
5/13/2020,5/13/2020,aFRR,NEG_04_08,0.000,1.080,2.670,1.030,-3116.300,-9871.000,0.000,1.240,2.670,1.030,-3559.350,-9871.000,-80.000,0.000,0.000,0.000,-5.500,-40.260,-149.000,80.000,
5/13/2020,5/13/2020,aFRR,NEG_08_12,0.000,0.180,1.040,5.000,-782.810,-9780.000,0.000,0.210,1.040,5.000,-884.900,-9780.000,-80.000,0.000,0.000,0.000,-2.500,-65.640,-199.000,80.000,
5/13/2020,5/13/2020,aFRR,NEG_12_16,0.000,3.260,5.780,7.130,-1001.370,-9780.000,0.000,3.720,5.780,7.130,-1117.230,-9780.000,-80.000,0.000,0.000,0.000,-20.100,-192.850,-788.000,80.000,
5/13/2020,5/13/2020,aFRR,NEG_16_20,0.000,0.000,0.000,2.910,-425.050,-994.111,0.000,0.000,0.000,2.910,-475.310,-994.111,-80.000,0.000,0.000,0.000,-2.250,-71.110,-264.850,80.000,
5/13/2020,5/13/2020,aFRR,NEG_20_24,0.000,0.000,0.000,8.700,-56.520,-199.000,0.000,0.000,0.000,8.700,-55.690,-195.000,-60.000,0.000,0.000,0.000,-5.000,-62.980,-199.000,60.000,
5/14/2020,5/14/2020,aFRR,POS_00_04,0.000,3.510,8.350,39.000,1037.620,9870.000,0.000,3.980,8.350,39.000,1160.570,9870.000,-80.000,0.000,0.000,0.000,47.140,129.530,309.610,80.000,
5/14/2020,5/14/2020,aFRR,POS_04_08,0.000,5.470,8.920,45.000,1759.930,8300.000,0.000,6.180,8.920,45.000,1842.540,8099.000,-80.000,0.000,0.150,2.520,47.500,1142.180,8300.000,80.000,
5/14/2020,5/14/2020,aFRR,POS_08_12,0.000,9.640,14.000,47.530,1764.460,9953.000,0.000,10.880,14.000,47.530,1819.450,9953.000,-80.000,0.000,0.300,3.960,54.750,1352.450,8300.000,80.000,
5/14/2020,5/14/2020,aFRR,POS_12_16,0.000,2.370,3.940,38.000,1334.970,9870.000,0.000,2.680,3.940,38.000,1481.910,9870.000,-80.000,0.000,0.050,1.720,56.000,233.440,3800.000,80.000,
5/14/2020,5/14/2020,aFRR,POS_16_20,0.000,8.340,12.380,47.530,1509.130,9870.000,0.000,9.430,12.380,47.530,1579.910,9870.000,-80.000,0.000,0.200,2.560,66.000,979.500,8300.000,80.000,
5/14/2020,5/14/2020,aFRR,POS_20_24,0.000,8.420,13.500,47.530,886.070,9870.000,0.000,9.500,13.500,47.530,788.300,9870.000,-80.000,0.000,0.320,3.920,60.000,1622.500,8291.700,80.000,
5/14/2020,5/14/2020,aFRR,NEG_00_04,0.000,2.740,5.000,0.000,-702.890,-9780.000,0.000,3.140,5.000,0.000,-795.710,-9780.000,-80.000,0.000,0.000,0.000,-15.500,-66.730,-156.250,80.000,
5/14/2020,5/14/2020,aFRR,NEG_04_08,0.000,0.220,1.410,1.040,-785.620,-9780.000,0.000,0.250,1.410,1.040,-894.710,-9780.000,-80.000,0.000,0.000,0.000,-5.250,-23.960,-89.000,80.000,
5/14/2020,5/14/2020,aFRR,NEG_08_12,0.000,0.000,0.000,5.000,-102.530,-350.000,0.000,0.000,0.000,5.000,-112.130,-350.000,-80.000,0.000,0.000,0.000,-2.250,-35.130,-92.000,80.000,
5/14/2020,5/14/2020,aFRR,NEG_12_16,0.000,1.730,3.600,2.000,-741.950,-9780.000,0.000,1.980,3.600,2.000,-834.470,-9780.000,-80.000,0.000,0.000,0.000,-19.750,-94.310,-388.000,80.000,
5/14/2020,5/14/2020,aFRR,NEG_16_20,0.000,0.000,0.000,2.430,-109.110,-300.000,0.000,0.000,0.000,2.430,-118.990,-300.000,-80.000,0.000,0.000,0.000,-2.000,-39.860,-99.630,80.000,
5/14/2020,5/14/2020,aFRR,NEG_20_24,0.000,0.000,0.000,6.000,-46.440,-300.000,0.000,0.000,0.000,6.000,-48.770,-300.000,-80.000,0.000,0.000,0.000,3.610,-30.440,-97.490,80.000,
5/15/2020,5/15/2020,aFRR,POS_00_04,0.000,2.190,3.400,39.000,3338.560,9441.000,0.000,2.480,3.400,39.000,3772.610,9441.000,-80.000,0.000,0.000,0.000,46.910,126.640,307.460,80.000,
5/15/2020,5/15/2020,aFRR,POS_04_08,0.000,4.410,7.250,45.100,1258.840,9870.000,0.000,4.990,7.250,45.100,1192.910,9870.000,-80.000,0.000,0.130,1.760,47.600,1751.250,8300.000,80.000,
5/15/2020,5/15/2020,aFRR,POS_08_12,0.000,7.770,10.590,48.000,3118.670,9870.000,0.000,8.750,10.590,48.000,3303.050,9870.000,-80.000,0.000,0.370,3.320,54.750,1733.840,8300.000,80.000,
5/15/2020,5/15/2020,aFRR,POS_12_16,0.000,1.250,3.200,40.000,450.500,9870.000,0.000,1.410,3.200,40.000,469.200,9870.000,-80.000,0.000,0.040,1.000,56.000,311.320,3800.000,80.000,
5/15/2020,5/15/2020,aFRR,POS_16_20,0.000,6.840,10.660,55.000,1759.510,9870.000,0.000,7.750,10.660,55.000,1836.010,9870.000,-80.000,0.000,0.120,1.960,66.000,1193.460,8300.000,80.000,
5/15/2020,5/15/2020,aFRR,POS_20_24,0.000,7.220,11.400,55.000,4083.060,9870.000,0.000,8.150,11.400,55.000,4341.660,9870.000,-80.000,0.000,0.160,2.760,60.000,2126.950,8283.410,80.000,
5/15/2020,5/15/2020,aFRR,NEG_00_04,0.000,1.670,3.920,-10.000,-789.370,-9780.000,0.000,1.910,3.920,-10.000,-897.850,-9780.000,-80.000,0.000,0.000,0.000,-14.200,-50.130,-95.000,80.000,
5/15/2020,5/15/2020,aFRR,NEG_04_08,0.000,0.000,0.000,-4.900,-496.710,-1674.000,0.000,0.000,0.000,-5.000,-566.080,-1674.000,-80.000,0.000,0.000,0.000,-4.900,-15.610,-33.910,80.000,
5/15/2020,5/15/2020,aFRR,NEG_08_12,0.000,0.000,0.000,5.000,-26.590,-119.000,0.000,0.000,0.000,5.000,-27.000,-119.000,-80.000,0.000,0.000,0.000,-2.000,-23.780,-39.770,80.000,
5/15/2020,5/15/2020,aFRR,NEG_12_16,0.000,0.320,2.200,2.000,-2480.090,-9780.000,0.000,0.370,2.200,2.000,-2825.860,-9780.000,-80.000,0.000,0.000,0.000,-19.650,-59.690,-139.990,80.000,
5/15/2020,5/15/2020,aFRR,NEG_16_20,0.000,0.000,0.000,1.000,-37.040,-100.000,0.000,0.000,0.000,1.000,-39.240,-100.000,-80.000,0.000,0.000,0.000,-2.000,-22.110,-60.800,80.000,
5/15/2020,5/15/2020,aFRR,NEG_20_24,0.000,0.000,0.000,7.700,-34.880,-175.000,0.000,0.000,0.000,7.700,-37.800,-175.000,-80.000,0.000,0.000,0.000,3.790,-15.120,-39.720,80.000,
5/16/2020,5/16/2020,aFRR,POS_00_04,0.000,0.090,0.840,34.230,860.630,9870.000,0.000,0.110,0.840,34.230,957.130,9870.000,-80.000,0.000,0.000,0.000,47.000,147.530,301.950,80.000,
5/16/2020,5/16/2020,aFRR,POS_04_08,0.000,0.640,2.480,39.230,4471.100,9870.000,0.000,0.730,2.480,39.230,4907.790,9870.000,-80.000,0.000,0.000,0.000,47.500,1286.340,3571.890,80.000,
5/16/2020,5/16/2020,aFRR,POS_08_12,0.000,1.310,4.130,39.230,3988.330,9870.000,0.000,1.490,4.130,39.230,4378.850,9870.000,-80.000,0.000,0.000,0.000,54.750,1081.800,4358.690,80.000,
5/16/2020,5/16/2020,aFRR,POS_12_16,0.000,0.000,0.000,34.000,2098.280,8621.250,0.000,0.000,0.000,34.000,2345.860,8621.250,-80.000,0.000,0.000,0.000,56.000,281.230,1849.980,80.000,
5/16/2020,5/16/2020,aFRR,POS_16_20,0.000,3.020,6.870,44.230,531.830,9870.000,0.000,3.410,6.870,44.230,427.780,9870.000,-80.000,0.000,0.090,1.760,67.000,1305.130,8300.000,80.000,
5/16/2020,5/16/2020,aFRR,POS_20_24,0.000,4.880,9.920,44.230,642.030,9870.000,0.000,5.520,9.920,44.230,463.450,9870.000,-80.000,0.000,0.120,3.160,63.000,1980.670,8217.330,80.000,
5/16/2020,5/16/2020,aFRR,NEG_00_04,0.000,0.000,0.000,-7.930,-1184.370,-5499.000,0.000,0.000,0.000,-7.930,-1351.620,-5499.000,-80.000,0.000,0.000,0.000,-12.990,-32.690,-59.000,80.000,
5/16/2020,5/16/2020,aFRR,NEG_04_08,0.000,0.000,0.000,-4.810,-324.380,-967.000,0.000,0.000,0.000,-5.000,-369.660,-967.000,-80.000,0.000,0.000,0.000,-4.810,-10.290,-21.000,80.000,
5/16/2020,5/16/2020,aFRR,NEG_08_12,0.000,3.600,16.220,0.010,-863.130,-9780.000,0.000,4.100,16.220,0.000,-982.820,-9780.000,-80.000,0.000,0.000,0.000,0.010,-15.100,-29.430,80.000,
5/16/2020,5/16/2020,aFRR,NEG_12_16,0.000,16.140,42.900,0.000,-922.400,-9780.000,0.000,18.390,42.900,0.000,-1045.230,-9780.000,-80.000,0.000,0.000,0.000,-17.000,-39.400,-97.240,80.000,
5/16/2020,5/16/2020,aFRR,NEG_16_20,0.000,1.750,7.050,1.000,-765.380,-9780.000,0.000,2.010,7.050,1.000,-873.980,-9780.000,-80.000,0.000,0.000,0.000,-1.390,-15.620,-42.000,80.000,
5/16/2020,5/16/2020,aFRR,NEG_20_24,0.000,0.000,0.000,4.000,-254.790,-1499.000,0.000,0.000,0.000,4.000,-290.820,-1499.000,-80.000,0.000,0.000,0.000,3.850,-7.880,-19.680,80.000,
5/17/2020,5/17/2020,aFRR,POS_00_04,0.000,0.000,0.000,37.000,154.340,309.000,0.000,0.000,0.000,37.000,156.690,309.000,-80.000,0.000,0.000,0.000,46.000,136.940,295.320,80.000,
5/17/2020,5/17/2020,aFRR,POS_04_08,0.000,0.000,0.000,38.620,191.960,556.760,0.000,0.000,0.000,38.620,194.710,402.400,79.000,0.000,0.000,0.000,46.000,142.740,556.760,-79.000,
5/17/2020,5/17/2020,aFRR,POS_08_12,0.000,0.000,0.000,38.620,202.250,940.000,0.000,0.000,0.000,38.620,196.510,411.000,80.000,0.000,0.000,0.000,57.000,309.960,940.000,-80.000,
5/17/2020,5/17/2020,aFRR,POS_12_16,0.000,0.000,0.000,37.000,123.020,322.000,0.000,0.000,0.000,37.000,120.470,322.000,14.000,0.000,0.000,0.000,59.000,152.600,321.730,-14.000,
5/17/2020,5/17/2020,aFRR,POS_16_20,0.000,0.000,0.000,47.000,5059.690,8623.750,0.000,0.000,0.000,47.000,5526.810,8623.750,-67.000,0.000,0.000,0.000,67.000,1375.170,8259.540,67.000,
5/17/2020,5/17/2020,aFRR,POS_20_24,0.000,0.000,0.000,47.000,6175.350,9371.000,0.000,0.000,0.000,47.000,6763.550,9371.000,-77.000,0.000,0.000,0.000,64.000,1684.220,7322.620,77.000,
5/17/2020,5/17/2020,aFRR,NEG_00_04,0.000,0.830,4.110,-11.100,-835.790,-9780.000,0.000,0.950,4.110,-11.100,-954.830,-9780.000,-80.000,0.000,0.000,0.000,-12.000,-25.860,-41.230,80.000,
5/17/2020,5/17/2020,aFRR,NEG_04_08,0.000,2.960,10.220,-4.000,-1140.760,-9780.000,0.000,3.390,10.220,-8.120,-1301.990,-9780.000,-80.000,0.000,0.000,0.000,-4.000,-9.890,-13.930,80.000,
5/17/2020,5/17/2020,aFRR,NEG_08_12,0.000,27.190,66.670,0.010,-956.860,-9780.000,0.000,31.020,66.670,-4.120,-1089.630,-9780.000,-80.000,0.000,0.000,0.000,0.010,-13.230,-28.870,80.000,
5/17/2020,5/17/2020,aFRR,NEG_12_16,0.000,52.930,109.630,-11.120,-1532.750,-9780.000,0.000,60.110,109.630,-11.120,-1677.880,-9780.000,-80.000,0.000,1.270,7.960,-16.000,-487.820,-4999.000,80.000,
5/17/2020,5/17/2020,aFRR,NEG_16_20,0.000,10.240,19.780,-1.370,-1464.560,-9780.000,0.000,11.700,19.780,-3.120,-1664.970,-9780.000,-80.000,0.000,0.000,0.000,-1.370,-58.850,-740.000,80.000,
