DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,TOTAL_MIN_CAPACITY_PRICE_[EUR/MW],TOTAL_AVERAGE_CAPACITY_PRICE_[EUR/MW],TOTAL_MARGINAL_CAPACITY_PRICE_[EUR/MW],TOTAL_MIN_ENERGY_PRICE_[EUR/MWh],TOTAL_AVERAGE_ENERGY_PRICE_[EUR/MWh],TOTAL_MARGINAL_ENERGY_PRICE_[EUR/MWh],GERMANY_MIN_CAPACITY_PRICE_[EUR/MW],GERMANY_AVERAGE_CAPACITY_PRICE_[EUR/MW],GERMANY_MARGINAL_CAPACITY_PRICE_[EUR/MW],GERMANY_MIN_ENERGY_PRICE_[EUR/MWh],GERMANY_AVERAGE_ENERGY_PRICE_[EUR/MWh],GERMANY_MARGINAL_ENERGY_PRICE_[EUR/MWh],GERMANY_IMPORT(-)_EXPORT(+)_[MW],AUSTRIA_MIN_CAPACITY_PRICE_[EUR/MW],AUSTRIA_AVERAGE_CAPACITY_PRICE_[EUR/MW],AUSTRIA_MARGINAL_CAPACITY_PRICE_[EUR/MW],AUSTRIA_MIN_ENERGY_PRICE_[EUR/MWh],AUSTRIA_AVERAGE_ENERGY_PRICE_[EUR/MWh],AUSTRIA_MARGINAL_ENERGY_PRICE_[EUR/MWh],AUSTRIA_IMPORT(-)_EXPORT(+)_[MW],GERMANY_SUM_OF_OFFERED_CAPACITY_[MW]
9/25/2020,9/25/2020,aFRR,POS_20_24,0.000,18.080,24.000,70.260,988.030,8474.900,0.000,18.870,24.000,70.260,807.150,8474.900,-80.000,0.000,12.620,22.000,79.000,2237.410,6185.310,80.000,
9/25/2020,9/25/2020,aFRR,NEG_00_04,0.000,5.810,13.080,16.000,-676.220,-9999.000,0.000,5.730,13.080,16.000,-678.820,-9999.000,63.000,0.000,7.000,12.560,16.000,-637.520,-5349.000,-63.000,
9/25/2020,9/25/2020,aFRR,NEG_04_08,0.000,2.110,6.070,19.990,-750.630,-8300.000,0.000,2.200,6.070,19.990,-693.390,-5999.000,7.000,0.000,1.220,4.000,18.000,-1328.340,-8300.000,-7.000,
9/25/2020,9/25/2020,aFRR,NEG_08_12,0.000,0.000,0.000,20.730,-495.840,-2792.500,0.000,0.000,0.000,20.730,-509.550,-2792.500,11.000,0.000,0.000,0.000,19.200,-348.740,-1997.010,-11.000,
9/25/2020,9/25/2020,aFRR,NEG_12_16,0.000,2.010,6.510,18.060,-799.740,-5999.000,0.000,2.060,6.510,18.060,-793.260,-5999.000,44.000,0.000,1.330,6.240,16.000,-887.830,-4500.000,-44.000,
9/25/2020,9/25/2020,aFRR,NEG_16_20,0.000,0.000,0.000,23.720,-133.260,-917.000,0.000,0.000,0.000,23.720,-141.170,-917.000,-57.000,0.000,0.000,0.000,22.000,-72.300,-599.000,57.000,
9/25/2020,9/25/2020,aFRR,NEG_20_24,0.000,0.000,0.000,22.470,-104.080,-899.667,0.000,0.000,0.000,22.470,-108.250,-899.667,-32.000,0.000,0.000,0.000,21.500,-68.800,-499.000,32.000,
9/26/2020,9/26/2020,aFRR,POS_00_04,0.000,0.000,0.180,48.410,1156.780,8370.000,0.000,0.000,0.180,48.410,1281.790,8370.000,-80.000,0.000,0.000,0.000,65.000,260.710,989.110,80.000,
9/26/2020,9/26/2020,aFRR,POS_04_08,0.000,2.000,5.480,53.410,1355.440,8380.200,0.000,2.010,5.100,53.410,1328.290,8380.200,77.000,0.000,1.790,5.480,71.500,1817.380,8077.520,-77.000,
9/26/2020,9/26/2020,aFRR,POS_08_12,0.000,5.320,10.680,53.410,1254.130,8370.000,0.000,5.410,10.680,53.410,1218.290,8370.000,46.000,0.000,4.060,10.120,82.000,1748.060,3521.140,-46.000,
9/26/2020,9/26/2020,aFRR,POS_12_16,0.000,0.150,1.960,53.410,1216.460,8370.000,0.000,0.120,1.960,53.410,1242.930,8370.000,42.000,0.000,0.650,1.840,66.000,854.930,2262.920,-42.000,
9/26/2020,9/26/2020,aFRR,POS_16_20,0.000,10.180,18.800,56.810,1306.620,8370.000,0.000,11.110,18.800,56.810,1144.940,8370.000,-80.000,0.000,3.270,12.760,85.000,2500.810,3770.770,80.000,
9/26/2020,9/26/2020,aFRR,POS_20_24,0.000,6.590,11.940,55.760,1270.520,9898.200,0.000,6.660,11.940,55.760,1226.990,9898.200,-14.000,0.000,5.930,11.920,84.000,1692.830,6121.320,14.000,
9/26/2020,9/26/2020,aFRR,NEG_00_04,0.000,1.250,4.640,15.880,-1225.220,-5999.000,0.000,1.220,4.640,15.880,-1222.180,-5999.000,80.000,0.000,1.870,4.560,15.800,-1277.110,-5999.000,-80.000,
9/26/2020,9/26/2020,aFRR,NEG_04_08,0.000,0.510,3.310,19.000,-1302.350,-8300.000,0.000,0.480,3.310,15.830,-1283.480,-8240.000,-3.000,0.000,0.850,3.200,19.000,-1483.980,-8300.000,3.000,
9/26/2020,9/26/2020,aFRR,NEG_08_12,0.000,0.000,0.000,19.000,-406.350,-1977.667,0.000,0.000,0.000,18.450,-415.150,-1977.667,21.000,0.000,0.000,0.000,19.000,-304.290,-1777.000,-21.000,
9/26/2020,9/26/2020,aFRR,NEG_12_16,0.000,1.440,5.850,18.000,-1424.300,-5999.000,0.000,1.490,5.850,17.970,-1398.930,-5999.000,21.000,0.000,0.910,5.360,18.000,-1712.150,-5999.000,-21.000,
9/26/2020,9/26/2020,aFRR,NEG_16_20,0.000,0.000,0.000,20.000,-251.670,-1999.000,0.000,0.000,0.000,15.700,-255.750,-1999.000,12.000,0.000,0.000,0.000,20.000,-206.430,-1999.000,-12.000,
9/26/2020,9/26/2020,aFRR,NEG_20_24,0.000,0.000,0.000,21.000,-323.160,-3071.430,0.000,0.000,0.000,17.000,-347.120,-3071.430,-29.000,0.000,0.000,0.000,21.000,-113.520,-499.000,29.000,
9/27/2020,9/27/2020,aFRR,POS_00_04,0.000,0.000,0.000,55.390,415.260,2255.545,0.000,0.000,0.000,55.390,441.950,2255.545,-80.000,0.000,0.000,0.000,60.000,229.980,685.520,80.000,
9/27/2020,9/27/2020,aFRR,POS_04_08,0.000,0.930,3.640,55.700,859.410,8370.000,0.000,1.070,3.640,55.700,730.390,8370.000,-80.000,0.000,0.000,0.000,65.000,1729.400,8069.420,80.000,
9/27/2020,9/27/2020,aFRR,POS_08_12,0.000,2.610,6.260,55.570,944.590,8370.000,0.000,2.760,6.260,55.570,875.750,8370.000,-80.000,0.000,1.580,4.440,68.000,1435.580,2416.710,80.000,
9/27/2020,9/27/2020,aFRR,POS_12_16,0.000,0.150,2.000,54.330,904.750,9148.200,0.000,0.170,2.000,54.330,879.260,9148.200,-80.000,0.000,0.000,0.000,63.000,1093.710,2084.230,80.000,
9/27/2020,9/27/2020,aFRR,POS_16_20,0.000,10.220,17.860,59.100,851.560,9929.500,0.000,11.280,17.860,59.100,656.850,9929.500,-80.000,0.000,2.370,7.320,73.000,2300.070,3733.120,80.000,
9/27/2020,9/27/2020,aFRR,POS_20_24,0.000,7.760,13.290,58.700,804.320,8474.900,0.000,8.660,13.290,58.700,717.470,8474.900,-80.000,0.000,1.180,6.000,61.000,1434.250,3707.860,80.000,
9/27/2020,9/27/2020,aFRR,NEG_00_04,0.000,7.010,24.000,15.800,-1103.550,-9999.000,0.000,7.490,24.000,15.000,-1036.800,-9999.000,-24.000,0.000,2.800,22.880,15.800,-1687.940,-5999.000,24.000,
9/27/2020,9/27/2020,aFRR,NEG_04_08,0.000,3.980,13.830,16.000,-1019.460,-9420.000,0.000,4.280,13.830,15.810,-946.950,-9420.000,-23.000,0.000,1.360,12.000,16.000,-1640.860,-5999.000,23.000,
9/27/2020,9/27/2020,aFRR,NEG_08_12,0.000,0.000,0.000,16.000,-685.160,-5713.280,0.000,0.000,0.000,15.850,-711.090,-5713.280,14.000,0.000,0.000,0.000,16.000,-400.760,-3900.000,-14.000,
9/27/2020,9/27/2020,aFRR,NEG_12_16,0.000,3.380,9.360,17.500,-980.210,-5999.000,0.000,3.460,9.360,15.830,-891.420,-5999.000,-20.000,0.000,2.650,8.080,17.500,-1779.260,-5999.000,20.000,
9/27/2020,9/27/2020,aFRR,NEG_16_20,0.000,0.000,0.000,16.000,-1352.500,-4832.000,0.000,0.000,0.000,15.610,-1439.740,-4832.000,4.000,0.000,0.000,0.000,16.000,-474.670,-3900.000,-4.000,
9/27/2020,9/27/2020,aFRR,NEG_20_24,0.000,0.000,0.000,17.100,-245.490,-1268.833,0.000,0.000,0.000,17.000,-258.320,-1268.833,-42.000,0.000,0.000,0.000,17.100,-142.830,-879.140,42.000,
9/28/2020,9/28/2020,aFRR,POS_00_04,0.000,1.630,10.590,67.000,613.760,8370.000,0.000,1.880,10.590,67.670,678.830,8370.000,-80.000,0.000,0.000,0.000,67.000,190.570,688.000,80.000,
9/28/2020,9/28/2020,aFRR,POS_04_08,0.000,12.730,28.230,67.000,1013.180,8380.200,0.000,14.160,28.230,73.730,943.320,8380.200,-80.000,0.000,2.470,7.560,67.000,1516.920,8069.440,80.000,
9/28/2020,9/28/2020,aFRR,POS_08_12,0.000,26.950,47.930,68.000,1009.490,8911.000,0.000,29.230,47.930,79.300,1006.550,8911.000,-80.000,0.000,10.360,25.960,68.000,1030.930,2888.000,80.000,
9/28/2020,9/28/2020,aFRR,POS_12_16,0.000,6.550,13.060,63.000,628.750,8370.000,0.000,7.410,13.060,72.000,595.810,8370.000,-80.000,0.000,0.490,2.080,63.000,862.350,2052.090,80.000,
9/28/2020,9/28/2020,aFRR,POS_16_20,0.000,39.880,71.790,66.000,976.900,8370.000,0.000,44.060,71.790,87.330,815.990,8370.000,-80.000,0.000,9.820,44.000,66.000,2133.190,3800.000,80.000,
9/28/2020,9/28/2020,aFRR,POS_20_24,0.000,19.990,31.570,65.000,798.010,9898.200,0.000,22.010,31.570,82.610,782.570,9898.200,-80.000,0.000,6.260,17.920,65.000,902.690,2609.390,80.000,
9/28/2020,9/28/2020,aFRR,NEG_00_04,0.000,6.450,13.330,16.830,-444.530,-9999.000,0.000,6.760,13.330,16.830,-385.090,-9999.000,16.000,0.000,3.060,10.800,15.200,-1097.790,-5850.000,-16.000,
9/28/2020,9/28/2020,aFRR,NEG_04_08,0.000,2.350,6.800,20.430,-558.880,-9999.000,0.000,2.470,6.630,20.430,-503.040,-9999.000,-7.000,0.000,1.250,6.800,15.800,-1090.100,-5845.000,7.000,
9/28/2020,9/28/2020,aFRR,NEG_08_12,0.000,0.000,0.000,21.800,-89.370,-375.000,0.000,0.000,0.000,21.800,-98.040,-375.000,-80.000,0.000,0.000,0.000,16.000,-29.740,-116.930,80.000,
9/28/2020,9/28/2020,aFRR,NEG_12_16,0.000,0.360,3.430,21.140,-876.780,-9999.000,0.000,0.390,3.430,21.140,-811.570,-9999.000,-26.000,0.000,0.150,2.840,16.200,-1446.660,-5944.130,26.000,
9/28/2020,9/28/2020,aFRR,NEG_16_20,0.000,0.000,0.000,24.100,-464.080,-2185.116,0.000,0.000,0.000,24.100,-526.950,-2185.116,-80.000,0.000,0.000,0.000,15.800,-22.830,-105.000,80.000,
9/28/2020,9/28/2020,aFRR,NEG_20_24,0.000,0.000,0.000,24.100,-78.310,-300.000,0.000,0.000,0.000,24.100,-84.940,-300.000,-80.000,0.000,0.000,0.000,17.000,-32.860,-160.020,80.000,
9/29/2020,9/29/2020,aFRR,POS_00_04,0.000,2.560,5.550,65.900,380.540,8370.000,0.000,2.920,5.550,65.900,412.520,8370.000,-80.000,0.000,0.210,3.000,68.000,173.610,682.690,80.000,
9/29/2020,9/29/2020,aFRR,POS_04_08,0.000,16.800,27.820,74.000,627.540,8380.200,0.000,18.240,27.820,75.000,511.690,8380.200,-80.000,0.000,6.500,18.880,74.000,1455.010,8069.440,80.000,
9/29/2020,9/29/2020,aFRR,POS_08_12,0.000,36.430,70.000,75.000,521.950,8370.000,0.000,37.170,70.000,75.000,480.260,8370.000,-80.000,0.000,31.070,54.440,79.000,824.190,2885.230,80.000,
9/29/2020,9/29/2020,aFRR,POS_12_16,0.000,9.480,20.360,73.000,558.000,8370.000,0.000,10.590,20.360,74.000,496.170,8370.000,-80.000,0.000,1.360,9.200,73.000,1009.370,2050.950,80.000,
9/29/2020,9/29/2020,aFRR,POS_16_20,0.000,60.070,89.430,83.950,685.520,8370.000,0.000,63.560,89.430,98.020,495.720,8370.000,-80.000,0.000,35.270,67.040,83.950,2034.480,3748.690,80.000,
9/29/2020,9/29/2020,aFRR,POS_20_24,0.000,24.030,35.540,83.000,487.310,9898.200,0.000,25.340,35.540,88.000,476.350,9898.200,-80.000,0.000,15.070,28.000,83.000,562.320,2460.400,80.000,
9/29/2020,9/29/2020,aFRR,NEG_00_04,0.000,5.650,19.990,16.800,-434.800,-9999.000,0.000,5.870,19.990,16.720,-366.350,-9999.000,-3.000,0.000,3.460,18.800,16.800,-1114.910,-8100.000,3.000,
9/29/2020,9/29/2020,aFRR,NEG_04_08,0.000,3.540,22.000,21.870,-564.180,-9999.000,0.000,3.640,22.000,21.870,-525.010,-9999.000,-36.000,0.000,2.770,20.360,19.800,-886.480,-5799.000,36.000,
9/29/2020,9/29/2020,aFRR,NEG_08_12,0.000,0.020,3.500,21.870,-299.100,-9999.000,0.000,0.020,3.500,21.870,-338.130,-9999.000,-80.000,0.000,0.000,0.000,21.800,-19.170,-89.990,80.000,
9/29/2020,9/29/2020,aFRR,NEG_12_16,0.000,0.150,1.600,21.000,-2087.020,-9420.000,0.000,0.170,1.600,21.000,-2201.850,-9420.000,-80.000,0.000,0.030,1.440,19.000,-1280.370,-5847.530,80.000,
9/29/2020,9/29/2020,aFRR,NEG_16_20,0.000,0.000,0.000,22.000,-105.610,-824.000,0.000,0.000,0.000,22.000,-118.610,-824.000,-80.000,0.000,0.000,0.000,18.500,-14.140,-57.760,80.000,
9/29/2020,9/29/2020,aFRR,NEG_20_24,0.000,0.000,0.000,22.000,-71.610,-300.000,0.000,0.000,0.000,22.000,-78.950,-300.000,-80.000,0.000,0.000,0.000,18.000,-19.210,-156.250,80.000,
9/30/2020,9/30/2020,aFRR,POS_00_04,0.000,1.280,3.000,69.700,3474.650,8370.000,0.000,1.470,3.000,69.700,3961.660,8370.000,-80.000,0.000,0.050,1.680,70.000,159.540,212.720,80.000,
9/30/2020,9/30/2020,aFRR,POS_04_08,0.000,13.310,18.360,71.700,3622.910,8380.200,0.000,13.670,18.360,71.700,3832.290,8380.200,-61.000,0.000,10.550,18.320,74.000,2001.580,8008.200,61.000,
9/30/2020,9/30/2020,aFRR,POS_08_12,0.000,44.490,55.380,73.700,350.230,8370.000,0.000,44.720,55.380,73.700,304.420,8370.000,-1.000,7.760,42.070,55.200,80.850,833.650,2148.000,1.000,
9/30/2020,9/30/2020,aFRR,POS_12_16,0.000,6.770,11.840,71.700,3561.080,8370.000,0.000,6.890,11.840,71.700,3851.220,8370.000,-38.000,0.000,5.680,10.960,72.580,1082.720,2048.920,38.000,
9/30/2020,9/30/2020,aFRR,POS_16_20,0.000,58.060,69.290,75.700,434.380,8370.000,0.000,59.050,69.290,75.700,312.100,8370.000,-16.000,8.800,48.500,68.280,86.350,1617.550,3115.840,16.000,
9/30/2020,9/30/2020,aFRR,POS_20_24,0.000,19.980,24.240,75.700,327.610,9898.200,0.000,20.310,24.240,75.700,315.100,9898.200,-21.000,0.000,16.810,24.080,84.270,445.440,1323.980,21.000,
9/30/2020,9/30/2020,aFRR,NEG_00_04,0.000,8.590,22.680,17.000,-432.780,-9999.000,0.000,8.990,22.000,16.370,-380.120,-9999.000,-11.000,0.000,4.780,22.680,17.000,-934.400,-8100.000,11.000,
9/30/2020,9/30/2020,aFRR,NEG_04_08,0.000,3.320,13.000,22.000,-1525.210,-9420.000,0.000,3.290,13.000,20.760,-1619.710,-9420.000,-15.000,0.000,3.580,12.720,22.000,-690.480,-8100.000,15.000,
9/30/2020,9/30/2020,aFRR,NEG_08_12,0.000,0.640,6.670,22.000,-598.240,-9420.000,0.000,0.610,6.670,21.760,-644.870,-9420.000,-76.000,0.000,0.860,6.320,22.000,-268.420,-4501.000,76.000,
9/30/2020,9/30/2020,aFRR,NEG_12_16,0.000,0.330,4.000,21.400,-532.880,-9420.000,0.000,0.360,4.000,21.400,-505.070,-9420.000,-55.000,0.000,0.120,2.680,18.000,-751.960,-5800.000,55.000,
9/30/2020,9/30/2020,aFRR,NEG_16_20,0.000,0.000,0.000,20.760,-76.100,-600.000,0.000,0.000,0.000,20.760,-85.750,-600.000,-80.000,0.000,0.000,0.000,20.000,-9.660,-28.800,80.000,
9/30/2020,9/30/2020,aFRR,NEG_20_24,0.000,0.000,0.410,20.000,-201.460,-9420.000,0.000,0.000,0.410,20.000,-218.660,-9420.000,-34.000,0.000,0.000,0.000,20.000,-55.800,-699.000,34.000,
