DATE_FROM,DATE_TO,TYPE_OF_RESERVES,PRODUCT,TOTAL_MIN_CAPACITY_PRICE_[EUR/MW],TOTAL_AVERAGE_CAPACITY_PRICE_[EUR/MW],TOTAL_MARGINAL_CAPACITY_PRICE_[EUR/MW],TOTAL_MIN_ENERGY_PRICE_[EUR/MWh],TOTAL_AVERAGE_ENERGY_PRICE_[EUR/MWh],TOTAL_MARGINAL_ENERGY_PRICE_[EUR/MWh],GERMANY_MIN_CAPACITY_PRICE_[EUR/MW],GERMANY_AVERAGE_CAPACITY_PRICE_[EUR/MW],GERMANY_MARGINAL_CAPACITY_PRICE_[EUR/MW],GERMANY_MIN_ENERGY_PRICE_[EUR/MWh],GERMANY_AVERAGE_ENERGY_PRICE_[EUR/MWh],GERMANY_MARGINAL_ENERGY_PRICE_[EUR/MWh],GERMANY_IMPORT(-)_EXPORT(+)_[MW]
1/15/2019,1/15/2019,aFRR,POS_08_12,0.000,13.510,17.120,64.000,80.070,115.000,0.000,13.510,17.120,64.000,80.070,115.000,0.000
1/15/2019,1/15/2019,aFRR,POS_12_16,0.140,12.200,15.390,64.000,77.140,105.350,0.140,12.200,15.390,64.000,77.140,105.350,0.000
1/15/2019,1/15/2019,aFRR,POS_16_20,0.000,25.910,30.320,68.000,76.810,154.800,0.000,25.910,30.320,68.000,76.810,154.800,0.000
1/15/2019,1/15/2019,aFRR,POS_20_24,0.520,8.240,13.510,60.570,77.140,106.120,0.520,8.240,13.510,60.570,77.140,106.120,0.000
1/15/2019,1/15/2019,aFRR,NEG_00_04,0.000,46.190,71.070,24.000,-0.420,-200.000,0.000,46.190,71.070,24.000,-0.420,-200.000,0.000
1/15/2019,1/15/2019,aFRR,NEG_04_08,0.000,20.970,30.470,30.000,8.280,-79.000,0.000,20.970,30.470,30.000,8.280,-79.000,0.000
1/15/2019,1/15/2019,aFRR,NEG_08_12,1.000,8.820,14.120,39.400,14.750,-11.000,1.000,8.820,14.120,39.400,14.750,-11.000,0.000
1/15/2019,1/15/2019,aFRR,NEG_12_16,1.000,6.530,11.970,39.400,11.470,-11.000,1.000,6.530,11.970,39.400,11.470,-11.000,0.000
1/15/2019,1/15/2019,aFRR,NEG_16_20,1.500,5.070,10.770,39.400,11.110,-3.000,1.500,5.070,10.770,39.400,11.110,-3.000,0.000
1/15/2019,1/15/2019,aFRR,NEG_20_24,0.000,7.260,16.120,30.200,5.450,-40.800,0.000,7.260,16.120,30.200,5.450,-40.800,0.000
1/16/2019,1/16/2019,aFRR,POS_00_04,0.000,12.160,17.620,59.000,75.990,123.600,0.000,12.160,17.620,59.000,75.990,123.600,0.000
1/16/2019,1/16/2019,aFRR,POS_04_08,2.220,12.190,17.020,64.690,77.010,106.120,2.220,12.190,17.020,64.690,77.010,106.120,0.000
1/16/2019,1/16/2019,aFRR,POS_08_12,0.000,13.560,19.140,65.440,80.120,127.000,0.000,13.560,19.140,65.440,80.120,127.000,0.000
1/16/2019,1/16/2019,aFRR,POS_12_16,0.220,12.180,16.260,61.460,78.340,106.250,0.220,12.180,16.260,61.460,78.340,106.250,0.000
1/16/2019,1/16/2019,aFRR,POS_16_20,5.000,26.220,31.990,63.540,79.980,128.400,5.000,26.220,31.990,63.540,79.980,128.400,0.000
1/16/2019,1/16/2019,aFRR,POS_20_24,0.160,8.610,14.440,60.090,77.670,106.250,0.160,8.610,14.440,60.090,77.670,106.250,0.000
1/16/2019,1/16/2019,aFRR,NEG_00_04,0.000,45.500,80.830,20.260,-5.620,-250.000,0.000,45.500,80.830,20.260,-5.620,-250.000,0.000
1/16/2019,1/16/2019,aFRR,NEG_04_08,0.000,17.990,24.010,30.000,7.610,-50.000,0.000,17.990,24.010,30.000,7.610,-50.000,0.000
1/16/2019,1/16/2019,aFRR,NEG_08_12,1.320,9.920,14.480,38.500,22.550,-10.000,1.320,9.920,14.480,38.500,22.550,-10.000,0.000
1/16/2019,1/16/2019,aFRR,NEG_12_16,0.000,8.100,12.610,37.000,20.850,-14.000,0.000,8.100,12.610,37.000,20.850,-14.000,0.000
1/16/2019,1/16/2019,aFRR,NEG_16_20,0.810,6.190,11.210,38.360,17.270,-5.000,0.810,6.190,11.210,38.360,17.270,-5.000,0.000
1/16/2019,1/16/2019,aFRR,NEG_20_24,2.000,6.240,12.640,36.000,6.790,-17.000,2.000,6.240,12.640,36.000,6.790,-17.000,0.000
1/17/2019,1/17/2019,aFRR,POS_00_04,2.820,11.920,15.980,61.230,75.460,105.310,2.820,11.920,15.980,61.230,75.460,105.310,0.000
1/17/2019,1/17/2019,aFRR,POS_04_08,3.680,11.530,15.150,62.690,76.820,105.310,3.680,11.530,15.150,62.690,76.820,105.310,0.000
1/17/2019,1/17/2019,aFRR,POS_08_12,0.000,13.530,19.660,65.500,77.990,127.000,0.000,13.530,19.660,65.500,77.990,127.000,0.000
1/17/2019,1/17/2019,aFRR,POS_12_16,0.150,11.880,14.450,67.230,76.870,105.560,0.150,11.880,14.450,67.230,76.870,105.560,0.000
1/17/2019,1/17/2019,aFRR,POS_16_20,5.000,25.260,28.530,68.000,81.210,111.100,5.000,25.260,28.530,68.000,81.210,111.100,0.000
1/17/2019,1/17/2019,aFRR,POS_20_24,2.360,8.100,10.860,66.000,77.550,92.000,2.360,8.100,10.860,66.000,77.550,92.000,0.000
1/17/2019,1/17/2019,aFRR,NEG_00_04,0.000,65.360,82.590,18.500,-4.370,-250.000,0.000,65.360,82.590,18.500,-4.370,-250.000,0.000
1/17/2019,1/17/2019,aFRR,NEG_04_08,0.000,19.620,25.140,25.500,10.960,-68.750,0.000,19.620,25.140,25.500,10.960,-68.750,0.000
1/17/2019,1/17/2019,aFRR,NEG_08_12,0.000,9.240,14.190,39.230,21.610,-14.000,0.000,9.240,14.190,39.230,21.610,-14.000,0.000
1/17/2019,1/17/2019,aFRR,NEG_12_16,0.140,7.670,11.820,37.000,19.850,-10.000,0.140,7.670,11.820,37.000,19.850,-10.000,0.000
1/17/2019,1/17/2019,aFRR,NEG_16_20,0.010,7.610,11.650,39.000,24.280,-5.000,0.010,7.610,11.650,39.000,24.280,-5.000,0.000
1/17/2019,1/17/2019,aFRR,NEG_20_24,0.000,8.580,13.210,35.000,16.480,-14.000,0.000,8.580,13.210,35.000,16.480,-14.000,0.000
1/18/2019,1/18/2019,aFRR,POS_00_04,5.000,10.750,14.720,62.000,80.730,101.000,5.000,10.750,14.720,62.000,80.730,101.000,0.000
1/18/2019,1/18/2019,aFRR,POS_04_08,0.000,10.790,15.640,66.000,84.200,127.000,0.000,10.790,15.640,66.000,84.200,127.000,0.000
1/18/2019,1/18/2019,aFRR,POS_08_12,0.000,37.260,186.650,57.294,100.550,500.000,0.000,37.260,186.650,57.294,100.550,500.000,0.000
1/18/2019,1/18/2019,aFRR,POS_12_16,0.000,17.260,21.220,68.000,85.290,127.000,0.000,17.260,21.220,68.000,85.290,127.000,0.000
1/18/2019,1/18/2019,aFRR,POS_16_20,1.630,27.980,44.120,68.000,89.260,163.200,1.630,27.980,44.120,68.000,89.260,163.200,0.000
1/18/2019,1/18/2019,aFRR,POS_20_24,0.920,8.030,10.250,66.000,79.110,104.980,0.920,8.030,10.250,66.000,79.110,104.980,0.000
1/18/2019,1/18/2019,aFRR,NEG_00_04,0.000,29.000,38.740,33.000,11.330,-120.000,0.000,29.000,38.740,33.000,11.330,-120.000,0.000
1/18/2019,1/18/2019,aFRR,NEG_04_08,5.000,14.750,22.300,37.000,20.700,-14.000,5.000,14.750,22.300,37.000,20.700,-14.000,0.000
1/18/2019,1/18/2019,aFRR,NEG_08_12,2.000,8.640,12.050,42.000,25.050,0.000,2.000,8.640,12.050,42.000,25.050,0.000,0.000
1/18/2019,1/18/2019,aFRR,NEG_12_16,1.300,8.250,11.600,39.900,26.280,0.000,1.300,8.250,11.600,39.900,26.280,0.000,0.000
1/18/2019,1/18/2019,aFRR,NEG_16_20,0.980,8.490,11.500,42.000,28.820,0.000,0.980,8.490,11.500,42.000,28.820,0.000,0.000
1/18/2019,1/18/2019,aFRR,NEG_20_24,2.000,9.150,12.610,39.500,23.650,0.000,2.000,9.150,12.610,39.500,23.650,0.000,0.000
1/19/2019,1/19/2019,aFRR,POS_00_04,3.000,10.710,14.810,62.000,80.640,101.500,3.000,10.710,14.810,62.000,80.640,101.500,0.000
1/19/2019,1/19/2019,aFRR,POS_04_08,3.000,11.380,14.980,62.500,79.570,101.500,3.000,11.380,14.980,62.500,79.570,101.500,0.000
1/19/2019,1/19/2019,aFRR,POS_08_12,3.000,13.700,20.360,69.000,80.800,102.230,3.000,13.700,20.360,69.000,80.800,102.230,0.000
1/19/2019,1/19/2019,aFRR,POS_12_16,3.000,13.080,16.850,69.000,77.820,101.000,3.000,13.080,16.850,69.000,77.820,101.000,0.000
1/19/2019,1/19/2019,aFRR,POS_16_20,3.000,17.700,26.700,72.000,82.160,108.850,3.000,17.700,26.700,72.000,82.160,108.850,0.000
1/19/2019,1/19/2019,aFRR,POS_20_24,0.600,7.950,10.410,65.000,78.100,105.310,0.600,7.950,10.410,65.000,78.100,105.310,0.000
1/19/2019,1/19/2019,aFRR,NEG_00_04,0.000,19.650,24.320,36.000,20.660,-62.930,0.000,19.650,24.320,36.000,20.660,-62.930,0.000
1/19/2019,1/19/2019,aFRR,NEG_04_08,1.000,14.440,19.400,38.490,23.330,-19.000,1.000,14.440,19.400,38.490,23.330,-19.000,0.000
1/19/2019,1/19/2019,aFRR,NEG_08_12,0.000,8.360,12.780,41.450,25.510,-9.000,0.000,8.360,12.780,41.450,25.510,-9.000,0.000
1/19/2019,1/19/2019,aFRR,NEG_12_16,1.100,7.980,11.730,41.000,26.120,0.000,1.100,7.980,11.730,41.000,26.120,0.000,0.000
1/19/2019,1/19/2019,aFRR,NEG_16_20,0.870,7.680,11.340,41.750,26.670,0.000,0.870,7.680,11.340,41.750,26.670,0.000,0.000
1/19/2019,1/19/2019,aFRR,NEG_20_24,0.000,8.640,12.770,41.000,25.380,-9.000,0.000,8.640,12.770,41.000,25.380,-9.000,0.000
1/20/2019,1/20/2019,aFRR,POS_00_04,0.000,10.720,14.120,64.000,78.920,115.010,0.000,10.720,14.120,64.000,78.920,115.010,0.000
1/20/2019,1/20/2019,aFRR,POS_04_08,0.000,11.020,14.230,62.500,78.300,115.010,0.000,11.020,14.230,62.500,78.300,115.010,0.000
1/20/2019,1/20/2019,aFRR,POS_08_12,0.000,12.490,15.280,69.000,80.160,115.010,0.000,12.490,15.280,69.000,80.160,115.010,0.000
1/20/2019,1/20/2019,aFRR,POS_12_16,0.000,11.480,15.350,68.200,77.780,115.010,0.000,11.480,15.350,68.200,77.780,115.010,0.000
1/20/2019,1/20/2019,aFRR,POS_16_20,3.000,14.940,21.120,72.000,81.460,127.000,3.000,14.940,21.120,72.000,81.460,127.000,0.000
1/20/2019,1/20/2019,aFRR,POS_20_24,0.000,7.830,10.630,67.210,78.800,105.820,0.000,7.830,10.630,67.210,78.800,105.820,0.000
1/20/2019,1/20/2019,aFRR,NEG_00_04,0.000,17.660,25.240,36.000,18.530,-50.000,0.000,17.660,25.240,36.000,18.530,-50.000,0.000
1/20/2019,1/20/2019,aFRR,NEG_04_08,0.000,14.080,19.040,37.000,19.610,-42.000,0.000,14.080,19.040,37.000,19.610,-42.000,0.000
1/20/2019,1/20/2019,aFRR,NEG_08_12,1.550,8.100,12.890,43.200,24.530,0.000,1.550,8.100,12.890,43.200,24.530,0.000,0.000
1/20/2019,1/20/2019,aFRR,NEG_12_16,1.250,7.800,11.730,41.000,25.180,0.000,1.250,7.800,11.730,41.000,25.180,0.000,0.000
1/20/2019,1/20/2019,aFRR,NEG_16_20,0.870,7.720,12.090,43.200,26.800,0.000,0.870,7.720,12.090,43.200,26.800,0.000,0.000
1/20/2019,1/20/2019,aFRR,NEG_20_24,1.750,8.570,13.290,43.200,26.270,0.000,1.750,8.570,13.290,43.200,26.270,0.000,0.000
1/21/2019,1/21/2019,aFRR,POS_00_04,0.000,9.230,13.720,64.940,85.820,115.010,0.000,9.230,13.720,64.940,85.820,115.010,0.000
1/21/2019,1/21/2019,aFRR,POS_04_08,0.000,9.480,14.260,72.000,92.330,127.000,0.000,9.480,14.260,72.000,92.330,127.000,0.000
1/21/2019,1/21/2019,aFRR,POS_08_12,0.000,43.420,64.030,79.000,109.830,259.750,0.000,43.420,64.030,79.000,109.830,259.750,0.000
1/21/2019,1/21/2019,aFRR,POS_12_16,0.000,18.410,33.930,79.000,104.160,154.800,0.000,18.410,33.930,79.000,104.160,154.800,0.000
1/21/2019,1/21/2019,aFRR,POS_16_20,1.600,45.700,64.030,79.000,110.730,259.750,1.600,45.700,64.030,79.000,110.730,259.750,0.000
1/21/2019,1/21/2019,aFRR,POS_20_24,0.000,7.830,11.000,69.000,85.510,115.010,0.000,7.830,11.000,69.000,85.510,115.010,0.000
1/21/2019,1/21/2019,aFRR,NEG_00_04,0.000,15.810,25.660,41.000,20.200,-68.120,0.000,15.810,25.660,41.000,20.200,-68.120,0.000
1/21/2019,1/21/2019,aFRR,NEG_04_08,0.000,12.570,18.470,42.670,24.350,-17.000,0.000,12.570,18.470,42.670,24.350,-17.000,0.000
1/21/2019,1/21/2019,aFRR,NEG_08_12,1.100,8.340,12.500,46.000,28.030,0.000,1.100,8.340,12.500,46.000,28.030,0.000,0.000
1/21/2019,1/21/2019,aFRR,NEG_12_16,0.770,8.290,11.630,46.000,29.730,0.000,0.770,8.290,11.630,46.000,29.730,0.000,0.000
1/21/2019,1/21/2019,aFRR,NEG_16_20,1.900,8.100,11.720,46.000,29.950,7.170,1.900,8.100,11.720,46.000,29.950,7.170,0.000
1/21/2019,1/21/2019,aFRR,NEG_20_24,1.250,8.450,12.660,46.000,27.080,0.000,1.250,8.450,12.660,46.000,27.080,0.000,0.000
1/22/2019,1/22/2019,aFRR,POS_00_04,0.670,10.740,14.700,70.230,79.770,115.010,0.670,10.740,14.700,70.230,79.770,115.010,0.000
1/22/2019,1/22/2019,aFRR,POS_04_08,2.080,10.460,12.090,78.000,88.450,115.010,2.080,10.460,12.090,78.000,88.450,115.010,0.000
1/22/2019,1/22/2019,aFRR,POS_08_12,1.920,34.420,59.550,77.000,95.660,259.750,1.920,34.420,59.550,77.000,95.660,259.750,0.000
1/22/2019,1/22/2019,aFRR,POS_12_16,3.000,14.180,20.000,75.000,93.460,109.040,3.000,14.180,20.000,75.000,93.460,109.040,0.000
1/22/2019,1/22/2019,aFRR,POS_16_20,0.780,37.570,60.000,77.000,95.580,259.750,0.780,37.570,60.000,77.000,95.580,259.750,0.000
1/22/2019,1/22/2019,aFRR,POS_20_24,0.270,7.790,9.680,70.230,84.160,108.190,0.270,7.790,9.680,70.230,84.160,108.190,0.000
1/22/2019,1/22/2019,aFRR,NEG_00_04,0.000,15.480,22.330,41.000,24.670,-42.000,0.000,15.480,22.330,41.000,24.670,-42.000,0.000
1/22/2019,1/22/2019,aFRR,NEG_04_08,0.000,11.930,17.570,42.230,24.110,-14.000,0.000,11.930,17.570,42.230,24.110,-14.000,0.000
1/22/2019,1/22/2019,aFRR,NEG_08_12,1.200,8.460,12.500,46.000,29.480,0.000,1.200,8.460,12.500,46.000,29.480,0.000,0.000
1/22/2019,1/22/2019,aFRR,NEG_12_16,0.800,7.320,11.590,46.000,26.290,0.000,0.800,7.320,11.590,46.000,26.290,0.000,0.000
1/22/2019,1/22/2019,aFRR,NEG_16_20,0.400,7.860,10.880,46.000,29.610,0.000,0.400,7.860,10.880,46.000,29.610,0.000,0.000
1/22/2019,1/22/2019,aFRR,NEG_20_24,1.400,8.190,12.320,42.230,26.170,0.000,1.400,8.190,12.320,42.230,26.170,0.000,0.000
1/23/2019,1/23/2019,aFRR,POS_00_04,0.000,9.210,13.100,71.000,85.450,117.310,0.000,9.210,13.100,71.000,85.450,117.310,0.000
1/23/2019,1/23/2019,aFRR,POS_04_08,0.000,9.230,13.830,78.100,92.120,115.000,0.000,9.230,13.830,78.100,92.120,115.000,0.000
1/23/2019,1/23/2019,aFRR,POS_08_12,1.500,48.780,59.550,79.000,99.750,259.750,1.500,48.780,59.550,79.000,99.750,259.750,0.000
1/23/2019,1/23/2019,aFRR,POS_12_16,0.000,16.970,22.400,79.000,91.180,150.000,0.000,16.970,22.400,79.000,91.180,150.000,0.000
1/23/2019,1/23/2019,aFRR,POS_16_20,2.000,50.030,59.550,79.000,100.540,280.000,2.000,50.030,59.550,79.000,100.540,280.000,0.000
1/23/2019,1/23/2019,aFRR,POS_20_24,0.000,8.020,12.620,76.000,88.480,116.210,0.000,8.020,12.620,76.000,88.480,116.210,0.000
1/23/2019,1/23/2019,aFRR,NEG_00_04,0.000,15.720,27.520,41.300,21.290,-67.740,0.000,15.720,27.520,41.300,21.290,-67.740,0.000
1/23/2019,1/23/2019,aFRR,NEG_04_08,2.000,12.390,17.160,41.300,25.060,-10.010,2.000,12.390,17.160,41.300,25.060,-10.010,0.000
1/23/2019,1/23/2019,aFRR,NEG_08_12,0.620,8.760,12.360,46.220,31.200,0.000,0.620,8.760,12.360,46.220,31.200,0.000,0.000
1/23/2019,1/23/2019,aFRR,NEG_12_16,0.300,8.450,12.080,46.000,30.760,0.000,0.300,8.450,12.080,46.000,30.760,0.000,0.000
1/23/2019,1/23/2019,aFRR,NEG_16_20,0.200,8.420,12.000,46.000,31.400,0.000,0.200,8.420,12.000,46.000,31.400,0.000,0.000
1/23/2019,1/23/2019,aFRR,NEG_20_24,0.000,8.360,11.830,42.000,27.210,-5.000,0.000,8.360,11.830,42.000,27.210,-5.000,0.000
1/24/2019,1/24/2019,aFRR,POS_00_04,0.000,8.630,13.100,72.000,85.830,115.010,0.000,8.630,13.100,72.000,85.830,115.010,0.000
1/24/2019,1/24/2019,aFRR,POS_04_08,0.000,7.360,11.730,73.330,98.580,118.370,0.000,7.360,11.730,73.330,98.580,118.370,0.000
1/24/2019,1/24/2019,aFRR,POS_08_12,0.000,49.970,58.050,79.000,109.440,259.750,0.000,49.970,58.050,79.000,109.440,259.750,0.000
1/24/2019,1/24/2019,aFRR,POS_12_16,0.000,16.150,18.300,79.000,93.370,150.000,0.000,16.150,18.300,79.000,93.370,150.000,0.000
1/24/2019,1/24/2019,aFRR,POS_16_20,3.000,53.330,61.120,81.000,108.700,289.000,3.000,53.330,61.120,81.000,108.700,289.000,0.000
1/24/2019,1/24/2019,aFRR,POS_20_24,0.000,7.820,11.800,76.210,92.550,115.010,0.000,7.820,11.800,76.210,92.550,115.010,0.000
1/24/2019,1/24/2019,aFRR,NEG_00_04,0.000,16.390,22.000,43.200,26.320,-42.000,0.000,16.390,22.000,43.200,26.320,-42.000,0.000
1/24/2019,1/24/2019,aFRR,NEG_04_08,0.000,12.880,16.410,43.000,29.090,-14.000,0.000,12.880,16.410,43.000,29.090,-14.000,0.000
1/24/2019,1/24/2019,aFRR,NEG_08_12,0.600,8.570,12.960,48.200,30.980,0.000,0.600,8.570,12.960,48.200,30.980,0.000,0.000
1/24/2019,1/24/2019,aFRR,NEG_12_16,0.300,8.280,13.200,48.620,30.680,0.000,0.300,8.280,13.200,48.620,30.680,0.000,0.000
1/24/2019,1/24/2019,aFRR,NEG_16_20,0.170,7.460,12.840,47.890,28.020,0.000,0.170,7.460,12.840,47.890,28.020,0.000,0.000
1/24/2019,1/24/2019,aFRR,NEG_20_24,0.000,8.650,12.150,45.000,29.600,-5.000,0.000,8.650,12.150,45.000,29.600,-5.000,0.000
1/25/2019,1/25/2019,aFRR,POS_00_04,0.000,9.240,13.100,71.100,85.090,115.010,0.000,9.240,13.100,71.100,85.090,115.010,0.000
1/25/2019,1/25/2019,aFRR,POS_04_08,0.000,7.970,11.730,73.330,97.200,121.000,0.000,7.970,11.730,73.330,97.200,121.000,0.000
1/25/2019,1/25/2019,aFRR,POS_08_12,3.000,50.240,58.050,84.000,111.350,259.750,3.000,50.240,58.050,84.000,111.350,259.750,0.000
1/25/2019,1/25/2019,aFRR,POS_12_16,0.000,15.480,21.440,79.000,97.220,150.000,0.000,15.480,21.440,79.000,97.220,150.000,0.000
1/25/2019,1/25/2019,aFRR,POS_16_20,3.000,48.370,57.120,84.430,105.860,259.750,3.000,48.370,57.120,84.430,105.860,259.750,0.000
1/25/2019,1/25/2019,aFRR,POS_20_24,0.000,6.950,11.800,70.030,92.030,115.010,0.000,6.950,11.800,70.030,92.030,115.010,0.000
1/25/2019,1/25/2019,aFRR,NEG_00_04,0.000,15.770,21.400,46.000,23.500,-42.000,0.000,15.770,21.400,46.000,23.500,-42.000,0.000
1/25/2019,1/25/2019,aFRR,NEG_04_08,0.000,12.450,16.520,46.000,27.930,-14.000,0.000,12.450,16.520,46.000,27.930,-14.000,0.000
1/25/2019,1/25/2019,aFRR,NEG_08_12,0.000,9.050,13.230,48.100,33.260,-1.000,0.000,9.050,13.230,48.100,33.260,-1.000,0.000
1/25/2019,1/25/2019,aFRR,NEG_12_16,0.000,8.520,12.880,48.800,31.940,-1.000,0.000,8.520,12.880,48.800,31.940,-1.000,0.000
1/25/2019,1/25/2019,aFRR,NEG_16_20,0.000,8.610,12.690,48.200,32.250,-1.000,0.000,8.610,12.690,48.200,32.250,-1.000,0.000
1/25/2019,1/25/2019,aFRR,NEG_20_24,0.000,8.180,12.310,46.000,26.600,-14.000,0.000,8.180,12.310,46.000,26.600,-14.000,0.000
1/26/2019,1/26/2019,aFRR,POS_00_04,0.000,11.850,28.700,58.600,78.710,145.200,0.000,11.850,28.700,58.600,78.710,145.200,0.000
1/26/2019,1/26/2019,aFRR,POS_04_08,3.000,10.720,13.700,61.520,78.370,93.750,3.000,10.720,13.700,61.520,78.370,93.750,0.000
1/26/2019,1/26/2019,aFRR,POS_08_12,3.000,12.320,16.820,64.330,83.610,106.250,3.000,12.320,16.820,64.330,83.610,106.250,0.000
1/26/2019,1/26/2019,aFRR,POS_12_16,1.980,10.650,16.570,62.530,85.140,106.250,1.980,10.650,16.570,62.530,85.140,106.250,0.000
1/26/2019,1/26/2019,aFRR,POS_16_20,3.000,19.850,31.980,66.940,90.030,110.000,3.000,19.850,31.980,66.940,90.030,110.000,0.000
1/26/2019,1/26/2019,aFRR,POS_20_24,0.020,6.730,14.960,61.740,82.160,106.250,0.020,6.730,14.960,61.740,82.160,106.250,0.000
1/26/2019,1/26/2019,aFRR,NEG_00_04,0.000,19.480,36.090,41.000,12.930,-120.000,0.000,19.480,36.090,41.000,12.930,-120.000,0.000
1/26/2019,1/26/2019,aFRR,NEG_04_08,0.000,15.800,34.250,42.000,14.060,-70.010,0.000,15.800,34.250,42.000,14.060,-70.010,0.000
1/26/2019,1/26/2019,aFRR,NEG_08_12,0.000,7.020,11.850,44.000,19.550,-10.010,0.000,7.020,11.850,44.000,19.550,-10.010,0.000
1/26/2019,1/26/2019,aFRR,NEG_12_16,0.000,6.530,11.740,44.000,20.170,-3.000,0.000,6.530,11.740,44.000,20.170,-3.000,0.000
1/26/2019,1/26/2019,aFRR,NEG_16_20,0.000,6.260,12.150,45.830,21.050,-3.000,0.000,6.260,12.150,45.830,21.050,-3.000,0.000
1/26/2019,1/26/2019,aFRR,NEG_20_24,0.000,6.890,11.850,41.230,17.270,-10.010,0.000,6.890,11.850,41.230,17.270,-10.010,0.000
1/27/2019,1/27/2019,aFRR,POS_00_04,0.000,15.980,64.000,60.400,87.380,259.750,0.000,15.980,64.000,60.400,87.380,259.750,0.000
1/27/2019,1/27/2019,aFRR,POS_04_08,0.000,15.450,51.000,62.300,79.260,259.750,0.000,15.450,51.000,62.300,79.260,259.750,0.000
1/27/2019,1/27/2019,aFRR,POS_08_12,0.000,14.820,26.350,62.690,80.610,163.200,0.000,14.820,26.350,62.690,80.610,163.200,0.000
1/27/2019,1/27/2019,aFRR,POS_12_16,0.000,12.230,26.350,62.690,81.890,115.490,0.000,12.230,26.350,62.690,81.890,115.490,0.000
1/27/2019,1/27/2019,aFRR,POS_16_20,2.270,17.890,26.350,65.370,80.810,115.000,2.270,17.890,26.350,65.370,80.810,115.000,0.000
1/27/2019,1/27/2019,aFRR,POS_20_24,0.000,9.630,26.350,63.210,81.840,148.800,0.000,9.630,26.350,63.210,81.840,148.800,0.000
1/27/2019,1/27/2019,aFRR,NEG_00_04,0.000,36.140,85.360,33.000,-4.140,-250.000,0.000,36.140,85.360,33.000,-4.140,-250.000,0.000
1/27/2019,1/27/2019,aFRR,NEG_04_08,0.000,46.660,101.430,33.000,-13.350,-339.000,0.000,46.660,101.430,33.000,-13.350,-339.000,0.000
1/27/2019,1/27/2019,aFRR,NEG_08_12,0.000,15.780,50.680,41.000,8.350,-145.000,0.000,15.780,50.680,41.000,8.350,-145.000,0.000
1/27/2019,1/27/2019,aFRR,NEG_12_16,0.000,8.340,30.320,41.000,13.800,-70.010,0.000,8.340,30.320,41.000,13.800,-70.010,0.000
1/27/2019,1/27/2019,aFRR,NEG_16_20,0.000,6.200,15.320,41.000,14.940,-42.000,0.000,6.200,15.320,41.000,14.940,-42.000,0.000
1/27/2019,1/27/2019,aFRR,NEG_20_24,0.000,9.200,28.720,37.000,12.720,-70.010,0.000,9.200,28.720,37.000,12.720,-70.010,0.000
1/28/2019,1/28/2019,aFRR,POS_00_04,0.000,13.750,32.400,66.000,79.300,150.000,0.000,13.750,32.400,66.000,79.300,150.000,0.000
1/28/2019,1/28/2019,aFRR,POS_04_08,3.000,11.280,13.300,66.000,78.010,93.750,3.000,11.280,13.300,66.000,78.010,93.750,0.000
1/28/2019,1/28/2019,aFRR,POS_08_12,0.420,41.410,69.200,66.000,87.280,259.750,0.420,41.410,69.200,66.000,87.280,259.750,0.000
1/28/2019,1/28/2019,aFRR,POS_12_16,3.000,16.020,21.680,66.000,82.330,127.000,3.000,16.020,21.680,66.000,82.330,127.000,0.000
1/28/2019,1/28/2019,aFRR,POS_16_20,2.710,21.880,28.160,66.000,82.240,115.000,2.710,21.880,28.160,66.000,82.240,115.000,0.000
1/28/2019,1/28/2019,aFRR,POS_20_24,0.000,9.870,17.250,66.000,78.980,127.000,0.000,9.870,17.250,66.000,78.980,127.000,0.000
1/28/2019,1/28/2019,aFRR,NEG_00_04,0.000,29.640,46.700,35.000,7.960,-145.000,0.000,29.640,46.700,35.000,7.960,-145.000,0.000
1/28/2019,1/28/2019,aFRR,NEG_04_08,0.000,22.350,44.000,37.000,10.480,-145.000,0.000,22.350,44.000,37.000,10.480,-145.000,0.000
1/28/2019,1/28/2019,aFRR,NEG_08_12,0.000,9.610,20.510,41.800,20.610,-42.000,0.000,9.610,20.510,41.800,20.610,-42.000,0.000
1/28/2019,1/28/2019,aFRR,NEG_12_16,0.000,8.560,24.900,43.800,20.330,-50.000,0.000,8.560,24.900,43.800,20.330,-50.000,0.000
1/28/2019,1/28/2019,aFRR,NEG_16_20,0.000,7.260,19.520,42.800,21.190,-34.000,0.000,7.260,19.520,42.800,21.190,-34.000,0.000
1/28/2019,1/28/2019,aFRR,NEG_20_24,0.000,9.270,21.080,41.800,18.210,-49.000,0.000,9.270,21.080,41.800,18.210,-49.000,0.000
1/29/2019,1/29/2019,aFRR,POS_00_04,0.000,16.820,32.400,66.000,79.370,150.000,0.000,16.820,32.400,66.000,79.370,150.000,0.000
1/29/2019,1/29/2019,aFRR,POS_04_08,0.000,11.140,14.040,69.000,78.790,115.000,0.000,11.140,14.040,69.000,78.790,115.000,0.000
1/29/2019,1/29/2019,aFRR,POS_08_12,3.000,33.680,44.600,70.090,89.680,168.000,3.000,33.680,44.600,70.090,89.680,168.000,0.000
1/29/2019,1/29/2019,aFRR,POS_12_16,1.070,16.720,22.870,68.150,82.170,115.490,1.070,16.720,22.870,68.150,82.170,115.490,0.000
